row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_N2.mzML Peak area,neg_FRN3_N2.mzML Peak area,neg_FRN2_N2.mzML Peak area,neg_FRN4_N2.mzML Peak area,neg_HFO5_N2.mzML Peak area,neg_HFO2_N2.mzML Peak area,neg_HFO1_N2.mzML Peak area,neg_FRN1_N2.mzML Peak area,neg_HFO4_N2.mzML Peak area,neg_HFO3_N2.mzML Peak area,
242,519.1449628422084,0.26317877,,,,,,,,,,,0,0,0,0,0,0,0,20810.771,0,0,
243,573.1026810810122,0.26317877,,,,,,,,,,,0,0,0,0,0,0,0,3910.472,0,0,
244,297.8225578676304,0.26332346,,,,,,,,,,,0,0,3273.5725,0,0,0,0,0,0,0,
245,468.03564481991253,0.26340792,,,,,,,,,,,0,4903.018,0,9944.861,0,0,0,10628.4375,0,0,
246,784.447923080725,0.26338682,,,,,,,,,,,0,6674.651,4540.009,4957.118,0,0,0,4338.487,0,0,
247,299.8194260101144,0.2640232,,,,,,,,,,,0,3334.739,0,0,0,0,0,0,0,0,
248,222.82977084274182,0.26445186,,,,,,,,,,,47318.562,50828.945,0,36900.31,71667.7,43468.15,60117.867,53807.19,49623.87,44319.875,
249,544.0160395160832,0.2657382,,,,,,,,,,,4953.6157,7140.836,7176.773,3657.3823,7596.7334,12390.455,12488.652,6141.171,8178.638,17349.227,
250,492.12640696334824,0.26622522,,,,,,,,,,,559976.4,469450.94,534256.5,0,661461.6,495659.78,424856.84,652507.75,537484.4,404802.4,
251,490.1295952831163,0.26708215,,,,,,,,,,,605229.4,551898.8,657500.6,471856.8,515301.9,555071.3,432149.56,546845.75,527491.8,575722.3,
252,217.84981425619367,0.2681798,,,,,,,,,,,0,0,1025.262,4722.421,4360.073,5266.3086,0,0,0,4014.4636,
253,403.913338883843,0.26857635,,,,,,,,,,,0,0,0,0,2387.3813,5985.3447,0,5325.381,4150.2285,2499.8623,
254,223.87224136211321,0.2691828,,,,,,,,,,,0,0,0,0,0,14119.541,36251.812,0,0,0,
255,309.85991447685274,0.2694697,,,,,,,,,,,6260.638,5495.656,7438.0264,0,7285.649,0,0,5982.0605,6775.411,7313.9575,
256,493.1291300591937,0.26987,,,,,,,,,,,0,0,0,79987.24,0,0,0,131898.39,131355.3,141427.62,
257,466.03860453623423,0.2711265,,,,,,,,,,,8928.226,9244.256,15094.995,4869.6416,15265.124,7791.2314,0,15732.749,19147.492,16504.11,
258,226.82382804318271,0.27115476,,,,,,,,,,,6378.873,13597.621,12448.078,8050.7783,12549.496,0,6766.433,11090.898,6966.37,9051.519,
259,551.1426374088552,0.27222297,,,,,,,,,,,22675.396,20322.045,19862.596,13859.411,12360.6,18047.238,0,16358.228,17423.549,0,
260,251.8456676351317,0.27245715,,,,,,,,,,,0,0,0,0,0,0,2275.7356,2433.4888,1138.7651,0,
261,634.2261383594946,0.2725354,,,,,,,,,,,3099.263,0,0,0,0,0,3092.4404,1970.9425,0,0,
262,249.84863575170417,0.27272192,,,,,,,,,,,4635.599,7786.0454,6194.315,0,5370.912,10882.996,7911.573,5268.9023,8725.684,8701.817,
263,379.7911888504978,0.27316064,,,,,,,,,,,18940.635,26971.203,43649.457,50651.305,23739.555,0,0,33055.816,0,0,
264,532.1297427791106,0.27338812,,,,,,,,,,,8300.643,10192.863,7884.2725,13400.504,17052.732,0,13707.506,0,0,11583.693,
265,569.1081032734351,0.27421227,,,,,,,,,,,0,5383.3438,0,6299.366,7025.481,0,0,0,0,7873.864,
266,534.1269499351957,0.2745855,,,,,,,,,,,0,0,9995.241,0,6059.085,7383.665,7129.7427,10732.28,0,0,
267,224.82684937690635,0.27468872,,,,,,,,,,,53538.355,56054.863,38071.395,33759.81,40753.055,49730.906,0,0,48563.96,41405.582,
268,339.78651563328594,0.27518898,,,,,,,,,,,0,4015.6318,0,4580.567,0,6743.0024,9041.387,0,6568.8345,6560.7227,
269,491.13204604986066,0.27534422,,,,,,,,,,,113572.57,91346.65,0,111661.59,0,0,108764.03,129247.03,99102.766,0,
270,213.87900316871742,0.2763598,,,,,,,,,,,0,0,0,0,7449.1777,0,11849.147,0,0,0,
271,528.0026023101069,0.27693596,,,,,,,,,,,3005.92,8900.521,0,0,12585.443,9925.242,5130.9473,6608.8813,0,9531.004,
272,494.1231529703535,0.27737823,,,,,,,,,,,173734.56,89308.914,145659.55,135777.47,196198.33,180899.48,141815.17,112725.78,198772.66,143844.89,
273,568.1066615367172,0.27757862,,,,,,,,,,,24043.238,26707.682,59877.355,23813.451,40413.695,26384.822,0,26517.137,28113.043,18772.402,
274,544.1671485781656,0.27768618,,,,,,,,,,,0,0,0,7528.443,0,0,0,6460.209,6710.5317,0,
275,246.86414541238483,0.27870503,,,,,,,,,,,3757.0903,0,0,0,0,0,0,0,0,0,
276,399.91893396271973,0.27876216,,,,,,,,,,,27388.494,21922.395,27079.178,11564.16,25434.031,20470.58,16757.033,23118.656,18355.828,11844.896,
277,546.0129804650261,0.2787805,,,,,,,,,,,9029.789,7897.5693,10543.428,13873.343,4712.821,11710.661,9797.815,11869.469,11918.436,11004.805,
278,232.85354299450498,0.2797293,,,,,,,,,,,0,0,0,5732.01,7778.553,5593.1323,3011.744,5052.9453,2254.1877,5888.8013,
279,510.0359093197807,0.2801079,,,,,,,,,,,0,0,0,0,0,0,0,0,9593.057,0,
280,282.84098847770184,0.2807807,,,,,,,,,,,60329.887,65658.13,57194.207,37426.72,56294.168,42288.383,55730.027,61045.035,46579.0,57639.39,
281,452.8351624863537,0.2808995,,,,,,,,,,,3238.3433,0,0,3667.3267,0,0,0,0,0,759.1933,
282,401.9152195573759,0.2817988,,,,,,,,,,,12127.643,23227.168,14327.659,13418.729,0,18447.62,15722.309,23325.39,21369.912,0,
283,510.036090837886,0.28180093,,,,,,,,,,,11617.571,16947.008,16511.14,17219.441,6217.62,12544.609,10755.039,11531.662,5364.7817,9902.631,
284,519.1451796552291,0.2818757,,,,,,,,,,,36275.633,47083.76,51999.062,56137.305,38282.633,43954.125,26688.414,22943.234,42925.07,52909.09,
285,552.137476026408,0.2819005,,,,,,,,,,,55171.055,47476.613,61971.164,49506.133,49821.574,37051.94,86798.26,71632.89,55716.004,46464.793,
286,259.8158944408432,0.28193694,,,,,,,,,,,207158.94,196904.17,170911.83,143880.64,238049.86,222417.55,259782.83,281401.44,201034.77,288042.3,
287,463.7557698122216,0.2833639,,,,,,,,,,,0,0,0,0,1631.6084,0,9164.987,0,0,0,
288,495.12521893386344,0.2834071,,,,,,,,,,,23218.043,15443.811,25076.598,0,23661.406,46070.49,0,42315.523,21059.414,47422.926,
289,546.164420906734,0.28346005,,,,,,,,,,,3103.851,0,2217.9944,0,0,0,0,0,2407.346,0,
290,496.1204798123476,0.28346702,,,,,,,,,,,10507.666,11718.348,0,8862.785,13515.28,11283.957,0,13372.321,10033.83,8552.226,
291,315.83310151964275,0.28349006,,,,,,,,,,,17870.988,52863.438,43688.277,31263.033,47850.074,39590.977,22828.453,51057.867,33834.117,50274.51,
292,317.8298854682955,0.28361642,,,,,,,,,,,0,15843.351,35125.773,23424.291,38834.145,28134.902,19539.73,23822.254,28703.633,34818.535,
293,363.9423315843692,0.28399944,,,,,,,,,,,17244.11,16231.612,21056.836,17659.521,16381.963,19008.64,21208.227,0,12645.81,11543.17,
294,335.7958629754215,0.28436574,,,,,,,,,,,2922.514,2711.3481,0,0,0,3178.417,6561.778,7717.431,0,4408.968,
295,504.10881858579796,0.28469577,,,,,,,,,,,0,4021.5684,3908.777,2724.7478,0,0,4712.545,0,2664.331,2815.3066,
296,470.0328764817795,0.2847973,,,,,,,,,,,4634.0474,0,1372.5359,0,0,0,0,0,3158.8674,2158.6697,
297,319.82648498116106,0.28486007,,,,,,,,,,,0,4299.218,6900.154,0,3860.2048,0,4931.8193,0,4747.273,3891.8735,
298,550.1406876254401,0.2851426,,,,,,,,,,,69412.555,83722.66,64230.098,77024.94,107970.71,68355.05,36273.14,71728.92,96495.22,109061.836,
299,565.836614895336,0.2854128,,,,,,,,,,,0,0,0,0,37367.01,25782.63,0,0,0,0,
300,257.8190443906817,0.28654236,,,,,,,,,,,614123.25,525896.5,799329.94,426216.62,635634.25,649063.3,753262.5,980436.06,808291.2,809307.44,
301,219.84525842996408,0.28751448,,,,,,,,,,,188551.7,147949.44,102541.17,89391.68,129360.6,119236.35,149600.61,156743.61,139409.61,163480.23,
302,284.8380102420648,0.28773507,,,,,,,,,,,28167.87,36215.535,25723.334,23688.275,48573.086,40038.758,19495.217,37845.562,30330.795,28369.969,
303,261.8129199782189,0.28787297,,,,,,,,,,,23892.781,34051.242,23423.545,22252.094,25507.412,25427.785,21592.654,24147.977,21175.508,31478.53,
304,256.82177679440196,0.28799987,,,,,,,,,,,34209.62,37926.547,26785.38,34422.96,72674.73,38514.414,45031.02,28039.654,39815.953,39664.855,
305,297.82262869008974,0.2880022,,,,,,,,,,,0,0,3553.718,0,3905.3748,8209.552,5627.638,5932.6313,8492.009,6082.965,
306,430.0618050360076,0.28821278,,,,,,,,,,,16082.232,30345.592,23442.844,15706.68,25160.285,24583.81,19235.686,22948.527,21080.193,24652.848,
307,299.81927492274474,0.28823563,,,,,,,,,,,6367.346,3880.4155,0,3762.7295,3693.1423,0,0,5871.807,9283.97,7844.9873,
308,286.88357014434973,0.2891424,,,,,,,,,,,3614.7065,0,7037.257,7139.639,7466.732,19118.74,34865.46,5972.813,11866.387,12698.065,
309,255.82207170371663,0.28920612,,,,,,,,,,,589957.7,589447.1,502160.66,660920.75,712185.3,574542.1,845093.6,1101193.9,873641.8,814129.75,
310,260.8158087083879,0.28944987,,,,,,,,,,,8001.011,10590.762,8342.522,6891.3037,9984.634,6558.699,5402.8057,11459.682,11321.82,19774.135,
311,202.90619673522653,0.2895058,,,,,,,,,,,0,0,0,0,0,0,2569.8928,0,0,0,
312,221.84232293504618,0.28967196,,,,,,,,,,,64604.605,108807.77,67102.54,98829.34,81770.92,105909.27,100037.516,99677.22,81354.055,83290.97,
313,520.1485361935826,0.2896705,,,,,,,,,,,5084.8604,9362.76,0,6494.1587,0,9755.194,3705.517,0,0,10461.931,
314,215.87558645487857,0.2909118,,,,,,,,,,,6304.305,6420.9585,5765.033,6277.1323,9284.776,8761.132,5884.6025,5876.809,9875.254,0,
315,222.84233181577537,0.29191995,,,,,,,,,,,0,0,0,0,0,1509.8916,0,0,0,1498.8893,
316,223.83932365470392,0.29218802,,,,,,,,,,,10454.589,10982.15,9866.126,9701.183,11150.846,9511.125,17200.473,13953.511,11282.747,14004.926,
317,255.96356426954637,0.29244122,,,,,,,,,,,0,0,0,0,0,0,0,1986.0176,0,0,
318,431.0639282049493,0.29244122,,,,,,,,,,,0,0,0,0,0,0,0,3186.3738,0,0,
319,261.0253807096451,0.29265893,,,,,,,,,,,0,0,1407.9736,0,0,0,0,0,0,0,
320,279.999300901477,0.29265893,,,,,,,,,,,0,0,2604.9136,0,0,0,0,0,0,0,
321,220.84505016350136,0.29410818,,,,,,,,,,,5154.366,4014.517,0,3208.0366,8063.5264,0,4448.2886,3727.255,6607.9854,3465.3247,
322,572.1013557853817,0.2943025,,,,,,,,,,,11205.096,11309.757,8655.761,6963.8096,11349.068,17755.223,0,6995.847,10207.832,14247.892,
323,415.76782201115975,0.294855,,,,,,,,,,,0,0,0,4111.9194,3913.7124,3204.7168,0,3494.7236,0,5917.4443,
324,544.167311072643,0.2950976,,,,,,,,,,,10529.866,12583.319,4820.036,6022.3115,0,0,0,5695.68,8389.882,0,
325,526.0054315550572,0.29524866,,,,,,,,,,,4059.5898,8192.779,9066.463,5521.641,5509.7397,5243.2314,4451.7036,10286.836,5864.541,9152.145,
326,258.818699959202,0.29588008,,,,,,,,,,,40658.387,53078.574,41688.598,31602.342,38432.996,35256.37,43599.617,45317.93,44820.367,39507.793,
327,488.1341499872897,0.29607072,,,,,,,,,,,16875.25,16766.23,17760.738,12529.168,10168.663,12110.756,0,19042.004,22327.2,20207.5,
328,424.09634267934575,0.2961195,,,,,,,,,,,0,0,0,0,2583.2388,2238.6533,1993.3936,0,0,0,
329,367.8571200022054,0.29645467,,,,,,,,,,,0,0,0,0,2736.466,5732.9746,0,0,0,3962.9902,
330,221.87445018913647,0.2966453,,,,,,,,,,,0,0,0,0,0,21489.432,55276.37,0,8412.847,0,
331,517.148305170667,0.2967822,,,,,,,,,,,56886.94,52271.312,90871.53,61872.773,57952.594,67298.19,50534.973,60470.53,81385.19,80379.27,
332,286.8349010576609,0.2968783,,,,,,,,,,,0,0,0,0,4308.4395,6329.657,0,0,0,2204.725,
333,570.1036732544926,0.29756626,,,,,,,,,,,30480.676,0,45927.312,26843.473,45468.79,28016.598,18893.043,29971.738,39678.008,26461.795,
334,365.9390144752108,0.29778802,,,,,,,,,,,7035.608,6177.454,5035.3306,11767.914,5589.581,11539.576,10536.105,8546.701,13178.007,0,
335,239.85155821654547,0.2988376,,,,,,,,,,,0,0,4122.174,2796.501,3530.4912,0,2248.5527,0,0,0,
336,432.0586876290673,0.29893434,,,,,,,,,,,11788.456,0,17727.414,6219.049,6861.6104,25230.967,9327.151,19300.168,9662.088,15972.688,
337,216.85356180712262,0.29962867,,,,,,,,,,,0,0,0,0,0,0,13130.382,0,1867.4958,0,
338,419.7612392395252,0.2996512,,,,,,,,,,,0,0,0,0,0,2600.4294,0,0,0,2554.462,
339,518.150579690271,0.30026814,,,,,,,,,,,0,8504.235,11838.183,3861.7996,0,0,10113.561,9159.551,18631.97,0,
340,575.1032069148283,0.3012089,,,,,,,,,,,0,3080.3247,2617.6614,0,2856.9858,9625.9795,5282.8906,0,4230.4434,5198.913,
341,785.4507597491789,0.30125314,,,,,,,,,,,0,2310.8782,0,0,0,0,0,0,3161.6184,0,
342,468.03556426425257,0.3023907,,,,,,,,,,,8073.022,8470.189,12644.629,7700.136,18228.105,5433.7373,12039.175,7938.878,17237.676,13167.08,
343,450.82205413791,0.30240753,,,,,,,,,,,3145.0837,0,0,0,4133.8,0,0,0,4051.3303,0,
344,553.1396316997557,0.30278364,,,,,,,,,,,11038.53,5211.5283,13360.031,10845.495,0,8234.434,0,0,8977.541,0,
345,253.82665089052995,0.30281594,,,,,,,,,,,53013.098,30804.334,29200.914,25255.918,35693.04,31706.363,26934.068,42279.39,36208.574,35563.355,
346,554.135050967974,0.30298176,,,,,,,,,,,0,0,9489.699,0,12608.0,0,0,9280.16,0,0,
347,201.90599137083672,0.30533177,,,,,,,,,,,22205.621,21276.562,23610.477,17703.438,25340.932,38164.223,59429.387,32795.797,15113.331,24332.914,
348,456.83873572247586,0.3056251,,,,,,,,,,,10141.69,16135.369,13176.589,13997.652,8496.258,20858.732,33114.37,5179.949,22227.709,19004.049,
349,551.1975964589392,0.305653,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3277.3264,
350,557.7900825988473,0.30614582,,,,,,,,,,,0,0,0,0,0,6981.938,14958.646,0,0,3597.7249,
351,465.7524601511375,0.30621403,,,,,,,,,,,0,0,0,0,0,2133.7075,0,0,0,0,
352,466.03891058060344,0.30621403,,,,,,,,,,,0,0,0,0,0,10588.73,0,0,0,0,
353,535.7996026951577,0.30621403,,,,,,,,,,,0,0,0,0,0,7908.8535,0,0,0,0,
354,200.89279498607266,0.30654177,,,,,,,,,,,0,0,0,0,10061.226,20297.59,72344.8,0,0,0,
355,820.7699383644274,0.3070756,,,,,,,,,,,0,0,1789.8004,0,0,0,0,0,0,0,
356,626.7937879938954,0.30710772,,,,,,,,,,,0,0,0,0,1581.3296,5874.8286,11832.562,0,0,0,
357,373.8745112471204,0.3074338,,,,,,,,,,,0,4953.3667,0,0,0,0,0,0,0,0,
358,429.2128854103897,0.3074338,,,,,,,,,,,0,7460.581,0,0,0,0,0,0,0,0,
359,444.1421968900671,0.30859756,,,,,,,,,,,0,0,0,0,0,0,0,0,2069.1553,0,
360,541.816255056664,0.31085676,,,,,,,,,,,0,6374.4033,5240.751,8674.2295,4143.469,8679.492,23406.268,6456.6455,9684.814,13706.258,
361,450.1840924516667,0.31106338,,,,,,,,,,,3214.2407,4871.649,5446.2065,0,0,0,0,0,3291.0867,7590.947,
362,448.1870188414063,0.31185952,,,,,,,,,,,17690.184,0,12735.359,15974.817,17879.648,22271.611,0,13497.765,0,0,
363,201.80190879617226,0.31221452,,,,,,,,,,,0,0,6903.278,0,0,0,14864.09,0,6592.1387,0,
364,467.1610128158755,0.31238207,,,,,,,,,,,0,0,0,0,4185.676,6532.5664,0,0,4002.2246,0,
365,474.159089011197,0.31356713,,,,,,,,,,,9637.145,3621.3713,6551.7764,3619.92,4944.0703,5429.341,0,3659.0208,0,0,
366,458.852296700079,0.3143916,,,,,,,,,,,0,3775.0576,0,0,0,5620.2183,0,0,0,0,
367,708.772560230539,0.31473243,,,,,,,,,,,0,0,0,2447.8337,1713.0913,0,0,0,0,0,
368,280.866545659492,0.31542966,,,,,,,,,,,0,4065.815,7393.8916,0,3853.0164,4295.404,21649.246,0,5691.1284,0,
369,574.1019583676216,0.31650814,,,,,,,,,,,0,1706.9597,0,0,0,4783.4478,2439.4426,0,0,0,
370,371.8609337210027,0.31783637,,,,,,,,,,,11308.385,12727.971,18210.434,10097.249,19928.145,30860.328,59840.105,15124.662,18308.234,25945.473,
371,200.858742225249,0.31905583,,,,,,,,,,,0,0,0,0,0,0,5496.8647,0,0,0,
372,354.8516652319659,0.31905583,,,,,,,,,,,0,0,0,0,0,0,3582.858,0,0,0,
373,548.0103926415487,0.31905583,,,,,,,,,,,0,0,0,0,0,0,2722.2927,0,0,0,
374,521.1423196406579,0.3194085,,,,,,,,,,,0,0,0,0,3147.12,3005.698,0,5013.6055,4299.0913,2028.7595,
375,432.0587395169969,0.31947184,,,,,,,,,,,0,0,0,4742.312,0,0,0,0,0,0,
376,279.99936638820844,0.32010895,,,,,,,,,,,3192.6675,0,2203.7542,0,4673.8115,4733.693,0,5212.253,6552.2812,6735.131,
377,277.87439927597467,0.32076332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1877.1874,
378,430.2155359551307,0.32096213,,,,,,,,,,,0,0,0,0,0,0,0,2544.0515,0,0,
379,518.1502322992362,0.32096213,,,,,,,,,,,0,0,0,0,0,0,0,6015.932,0,0,
380,365.9390569898233,0.32106793,,,,,,,,,,,0,0,0,0,4758.2266,0,0,0,0,0,
381,546.0131895086258,0.32256916,,,,,,,,,,,0,4061.2368,0,0,0,0,0,0,0,0,
382,241.84845633474163,0.3226927,,,,,,,,,,,3478.38,4400.7354,0,0,2653.1877,2508.1575,0,0,0,0,
383,786.4461874162732,0.32301563,,,,,,,,,,,0,4816.2314,0,0,0,0,0,4723.6914,0,0,
384,472.8125538004036,0.32488403,,,,,,,,,,,0,0,0,0,0,7545.8896,12585.414,4958.583,5558.22,9105.951,
385,387.83511859498753,0.32615098,,,,,,,,,,,0,2200.32,0,0,0,0,13680.415,0,0,4324.191,
386,201.8928424136829,0.3279419,,,,,,,,,,,0,0,0,0,0,0,6298.5894,0,0,4161.5117,
387,276.8743359699698,0.33064726,,,,,,,,,,,0,0,0,0,0,0,31088.367,4301.3477,0,8535.141,
388,449.18895499648187,0.3310353,,,,,,,,,,,0,0,0,0,5206.9375,0,5308.905,0,0,2280.365,
389,228.94432545800416,0.33229795,,,,,,,,,,,0,0,0,0,0,0,0,16222.53,5675.664,4463.559,
390,248.89340422865823,0.33465785,,,,,,,,,,,0,0,0,0,0,0,6336.7363,0,0,0,
391,278.87021010426815,0.33465785,,,,,,,,,,,0,0,0,0,0,0,8307.628,0,0,0,
392,323.81294002641823,0.33465785,,,,,,,,,,,0,0,0,0,0,0,5845.6123,0,0,0,
393,426.8011421234481,0.33465785,,,,,,,,,,,0,0,0,0,0,0,4125.4517,0,0,0,
394,642.7668903859088,0.33465785,,,,,,,,,,,0,0,0,0,0,0,9370.004,0,0,0,
395,381.78792063697745,0.33508646,,,,,,,,,,,0,0,0,20648.938,0,0,0,0,0,0,
396,380.79091897959734,0.33633155,,,,,,,,,,,0,0,0,2138.7583,0,3534.1963,0,3117.6714,0,6732.3643,
397,577.1591177485757,0.3372361,,,,,,,,,,,0,6192.08,0,0,0,0,0,0,0,2224.375,
398,544.0161164543944,0.34170127,,,,,,,,,,,4603.1064,0,0,3000.7756,3447.9321,0,0,0,3968.5632,0,
399,220.84509633125603,0.34191287,,,,,,,,,,,0,2055.6985,0,1813.4285,0,0,0,2129.9949,0,0,
400,417.76461083029506,0.34322423,,,,,,,,,,,2072.9656,0,0,0,3433.491,0,0,7044.3257,10358.113,3203.2827,
401,634.2259694033154,0.34360254,,,,,,,,,,,0,0,0,0,2424.4592,0,2579.3281,0,0,0,
402,541.816318730044,0.34481603,,,,,,,,,,,0,0,0,0,5799.1313,12359.134,0,0,0,0,
403,339.7864924663566,0.34516627,,,,,,,,,,,0,0,11027.522,0,7776.971,0,0,0,2705.3179,2067.8528,
404,429.212795900523,0.34589705,,,,,,,,,,,0,6688.385,0,11748.93,6582.675,0,21911.367,10859.126,0,0,
405,784.4476824226022,0.349046,,,,,,,,,,,0,3349.6428,0,4502.9653,0,8934.976,0,0,3701.5176,0,
406,389.84866662770753,0.35070953,,,,,,,,,,,0,0,0,1929.7975,0,0,0,0,0,0,
407,249.8486555947592,0.3521226,,,,,,,,,,,0,0,0,0,0,0,0,2112.0657,0,0,
408,379.7909669914368,0.3521226,,,,,,,,,,,0,0,0,0,0,0,0,22863.568,0,0,
409,557.7893560055076,0.3530992,,,,,,,,,,,0,0,0,0,0,0,0,0,2170.677,2163.1064,
410,495.1250813931966,0.35369012,,,,,,,,,,,0,11784.283,0,0,0,0,0,0,0,0,
411,285.9275029200983,0.360418,,,,,,,,,,,1829.558,0,0,0,0,2568.2466,0,0,0,0,
412,572.1014187826402,0.36066306,,,,,,,,,,,0,7511.8003,10611.46,0,4374.813,0,0,5734.531,0,0,
413,335.7959427248587,0.36128023,,,,,,,,,,,0,2783.6309,0,0,0,4438.636,0,0,0,0,
414,573.1030814352832,0.36188754,,,,,,,,,,,0,4582.1304,0,0,0,0,0,0,1832.5204,0,
415,239.85158943168017,0.3622055,,,,,,,,,,,4409.174,0,0,0,2417.7295,0,3146.8032,0,0,0,
416,553.1394131053897,0.36259925,,,,,,,,,,,3589.5251,0,0,0,14260.58,0,0,13412.445,0,0,
417,450.821977734076,0.36592636,,,,,,,,,,,0,0,0,3082.119,0,9973.008,6428.6904,0,0,3045.9758,
418,232.8535588458788,0.36613718,,,,,,,,,,,0,0,0,0,0,0,1918.6359,0,0,0,
419,256.8461133300818,0.36613718,,,,,,,,,,,0,0,0,0,0,0,4964.551,0,0,0,
420,372.8611960366627,0.36613718,,,,,,,,,,,0,0,0,0,0,0,3100.5305,0,0,0,
421,413.90807518757197,0.36613718,,,,,,,,,,,0,0,0,0,0,0,3529.4155,0,0,0,
422,224.908594642573,0.36667818,,,,,,,,,,,0,0,0,1749.7241,0,0,0,0,0,0,
423,224.8268012981554,0.36755437,,,,,,,,,,,0,0,15519.816,0,0,0,32305.133,0,0,0,
424,217.8497964806821,0.36789888,,,,,,,,,,,8512.847,0,0,0,0,0,0,0,0,0,
425,571.1056028571917,0.36789888,,,,,,,,,,,7581.592,0,0,0,0,0,0,0,0,0,
426,603.8019690566032,0.36921918,,,,,,,,,,,0,2699.463,0,0,0,0,0,0,0,0,
427,836.7424663156232,0.36921918,,,,,,,,,,,0,3299.3838,0,0,0,0,0,0,0,0,
428,569.1076422829293,0.37309375,,,,,,,,,,,0,4476.015,0,0,3106.8215,0,16628.334,0,10157.472,7557.0273,
429,363.9422666899886,0.37363553,,,,,,,,,,,0,0,0,0,0,0,0,17268.256,12093.379,6171.7153,
430,260.81582737619397,0.3750362,,,,,,,,,,,4667.253,6694.797,8125.3164,0,2938.4014,6134.141,0,2166.2795,0,0,
431,508.03919934833084,0.3758032,,,,,,,,,,,0,0,11248.857,10136.059,10748.258,0,8313.932,0,0,10672.614,
432,496.12067743986347,0.37612358,,,,,,,,,,,0,0,0,0,0,6072.2627,0,5188.8823,0,0,
433,341.7831790393084,0.3781691,,,,,,,,,,,0,0,0,0,0,5278.88,0,4415.537,1999.243,0,
434,202.9062418004084,0.381685,,,,,,,,,,,0,0,0,0,0,0,2589.0085,0,0,0,
435,543.8290996414202,0.38219485,,,,,,,,,,,0,0,0,1652.5349,0,0,0,0,0,0,
436,239.90347425635002,0.38280144,,,,,,,,,,,7465.544,0,0,5697.3926,2830.8496,4909.359,0,8696.686,5560.2983,0,
437,246.86408629344518,0.3833768,,,,,,,,,,,0,0,0,0,0,0,0,4872.5366,0,0,
438,383.78439947559383,0.38368893,,,,,,,,,,,0,0,0,0,7061.4775,0,0,0,0,0,
439,241.89891965580148,0.38423088,,,,,,,,,,,0,0,0,0,0,326543.4,0,0,0,0,
440,466.0387201795673,0.38471437,,,,,,,,,,,4153.722,8419.675,0,4555.745,0,0,14628.908,0,2464.954,3305.8284,
441,532.1297372360261,0.3859849,,,,,,,,,,,0,3931.6929,5230.1953,0,4808.025,18716.379,0,16064.798,0,5233.133,
442,286.8835373453829,0.38740695,,,,,,,,,,,4947.5244,0,0,0,3705.1772,0,0,2289.2407,0,0,
443,382.78785477860293,0.39023763,,,,,,,,,,,0,1318.7871,2006.8003,0,0,0,2065.1614,4575.8887,0,0,
444,226.82380895447486,0.39300776,,,,,,,,,,,0,0,0,3928.3865,0,16196.093,0,0,3329.3923,0,
445,417.7645769773416,0.39678466,,,,,,,,,,,0,0,0,0,0,0,3209.8027,0,0,3336.346,
446,230.94133342996835,0.39753756,,,,,,,,,,,1087.9781,0,0,1639.4141,0,0,0,0,0,0,
447,574.1019529260186,0.39751,,,,,,,,,,,0,0,0,0,0,1839.8359,4295.5107,0,0,0,
448,534.1270364254419,0.39773828,,,,,,,,,,,13933.341,0,0,3267.5796,5363.221,5916.9604,10842.789,0,12955.258,8448.324,
449,449.18934744819046,0.3986531,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3198.7246,
450,650.8140963813061,0.39899132,,,,,,,,,,,0,0,0,0,0,0,0,15350.979,0,0,
451,488.13405958139913,0.40146416,,,,,,,,,,,4851.844,0,7438.837,4500.1494,0,11869.4795,0,0,0,0,
452,786.4462079380374,0.40179497,,,,,,,,,,,4455.6387,0,2594.8188,0,873.2048,0,0,2938.2397,0,0,
453,546.0131844349443,0.40351415,,,,,,,,,,,0,4856.9307,3864.0557,0,7190.9443,4445.0615,6219.273,0,0,0,
454,448.18710424533253,0.40395984,,,,,,,,,,,0,18124.92,6176.1,0,0,0,36858.01,0,0,19920.498,
455,317.8298128444492,0.40434694,,,,,,,,,,,28967.973,0,0,10704.045,0,0,0,0,0,0,
456,383.784506204909,0.40592304,,,,,,,,,,,4171.334,0,4205.323,4546.728,2592.2346,0,0,6598.4263,4132.083,13460.753,
457,319.82645944579673,0.4063425,,,,,,,,,,,0,0,0,4284.45,0,2812.4426,3552.4333,0,0,0,
458,551.1977532186462,0.4074334,,,,,,,,,,,0,0,0,0,0,2959.8838,3034.3618,0,0,2100.347,
459,520.1485230566523,0.40964434,,,,,,,,,,,0,2725.8066,3326.1348,2155.916,0,0,0,0,3402.452,0,
460,224.8268116048904,0.40982467,,,,,,,,,,,0,0,0,0,0,0,14457.513,0,0,0,
461,225.86976565252638,0.40982467,,,,,,,,,,,0,0,0,0,0,0,6293.9624,0,0,0,
462,388.11900144189036,0.40982467,,,,,,,,,,,0,0,0,0,0,0,961.6978,0,0,0,
463,727.7440998891997,0.40982467,,,,,,,,,,,0,0,0,0,0,0,6821.163,0,0,0,
464,299.8194121151792,0.41250423,,,,,,,,,,,0,1716.5315,0,2972.8142,0,8937.149,0,0,0,1481.4825,
