row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN3_N2.mzML Peak area,pos_FRN1_N2.mzML Peak area,pos_HFO1_N2.mzML Peak area,pos_FRN5_N2.mzML Peak area,pos_FRN2_N2.mzML Peak area,pos_FRN4_N2.mzML Peak area,pos_HFO2_N2.mzML Peak area,pos_HFO5_N2.mzML Peak area,pos_HFO3_N2.mzML Peak area,pos_HFO4_N2.mzML Peak area,
253,608.7849028565294,0.55836254,,,,,,,,,,,2273.4587,0,0,0,1894.3914,0,0,0,0,0,
254,235.0493644899195,0.5584157,,,,,,,,,,,0,0,0,0,0,0,2264.6902,0,0,0,
255,296.09819730745716,0.5584157,,,,,,,,,,,0,0,0,0,0,0,645.19006,0,0,0,
256,872.8827968871606,0.56555074,,,,,,,,,,,0,0,0,0,0,0,0,484.64706,0,0,
257,320.8866603629129,0.56596535,,,,,,,,,,,0,0,0,1096.2167,0,0,0,0,0,0,
258,282.8510131171603,0.5661997,,,,,,,,,,,420.6871,0,0,0,0,0,0,0,0,0,
259,347.8741704717957,0.5661997,,,,,,,,,,,1084.9065,0,0,0,0,0,0,0,0,0,
260,766.1418031529709,0.57391584,,,,,,,,,,,0,0,0,0,0,0,575.75073,0,0,0,
261,435.8277800480797,0.5790636,,,,,,,,,,,0,0,0,0,0,0,0,0,1971.0854,0,
262,419.85365246484616,0.58144355,,,,,,,,,,,3317.313,0,0,2427.6702,0,0,0,1806.3027,0,0,
263,490.771226667806,0.5814732,,,,,,,,,,,0,0,0,0,0,787.27014,0,0,0,0,
264,550.8468294663753,0.58807576,,,,,,,,,,,0,0,0,0,1041.2621,0,0,0,2020.8297,0,
265,523.8076629789904,0.58878475,,,,,,,,,,,0,0,0,0,2079.1936,0,0,0,0,2404.0999,
266,276.05438908604106,0.589258,,,,,,,,,,,0,0,0,451.73923,0,0,0,406.3601,0,0,
267,565.7920617319219,0.59320396,,,,,,,,,,,896.27405,0,0,0,1213.5522,1177.63,0,1512.5636,0,0,
268,250.2106895008913,0.5965842,,,,,,,,,,,0,0,0,0,0,0,0,817.5444,0,0,
269,617.8326304238692,0.5972708,,,,,,,,,,,1064.0784,0,0,0,0,0,0,0,0,0,
270,611.8145361701355,0.59734076,,,,,,,,,,,1018.27136,0,0,0,650.20483,0,0,0,0,0,
271,247.88490259076266,0.6104311,,,,,,,,,,,722.9473,0,860.6423,0,0,0,0,0,1695.918,0,
272,507.8335503359186,0.61227506,,,,,,,,,,,0,1834.9181,0,0,0,0,0,0,0,0,
273,326.90365688941483,0.61262506,,,,,,,,,,,0,1598.8138,0,1452.6987,1317.1807,811.78186,0,859.7918,0,0,
274,361.0312195052059,0.6132353,,,,,,,,,,,3356.6892,0,0,0,0,0,0,0,0,0,
275,633.8064591012981,0.61783904,,,,,,,,,,,4248.9243,2468.454,0,0,0,3045.3694,0,0,0,0,
276,332.8622488765959,0.6203867,,,,,,,,,,,0,1011.82733,0,0,878.7822,0,0,0,0,0,
277,208.04568562217682,0.6208305,,,,,,,,,,,0,0,0,0,0,0,3998.7014,0,0,0,
278,532.8548088889086,0.6267232,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6855.53,
279,400.2559089076487,0.6284608,,,,,,,,,,,0,0,0,0,452.29044,0,0,0,0,0,
280,642.7541028538157,0.6284608,,,,,,,,,,,0,0,0,0,591.99255,0,0,0,0,0,
281,447.7778813126016,0.62871444,,,,,,,,,,,720.7281,0,0,0,0,0,0,0,0,0,
282,465.86913833379793,0.62871444,,,,,,,,,,,1069.634,0,0,0,0,0,0,0,0,0,
283,592.8112974508081,0.62871444,,,,,,,,,,,1898.1534,0,0,0,0,0,0,0,0,0,
284,260.93201724125623,0.6382879,,,,,,,,,,,0,0,1744.5353,0,0,0,0,0,0,0,
285,664.746102850882,0.6435175,,,,,,,,,,,0,0,0,0,0,0,0,1728.4868,0,0,
286,691.7651616428146,0.643614,,,,,,,,,,,0,683.1452,0,2329.4983,0,0,0,0,0,0,
287,490.7714147605661,0.64397115,,,,,,,,,,,0,0,0,0,0,834.47217,0,0,0,0,
288,669.7734047575777,0.64425623,,,,,,,,,,,617.6118,0,0,0,0,0,0,0,0,0,
289,579.7686614086515,0.6467698,,,,,,,,,,,1781.2351,0,0,0,993.0365,0,0,0,1133.6119,536.9447,
290,203.08484478958695,0.6514388,,,,,,,,,,,0,0,0,0,0,0,2132.6272,0,0,0,
291,590.8136387715194,0.6577212,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4945.771,
292,304.3119618205927,0.6588668,,,,,,,,,,,0,535.5141,0,0,0,0,0,0,0,0,
293,367.05624025683164,0.65948594,,,,,,,,,,,0,0,0,0,1113.9263,0,0,0,0,0,
294,564.8029549323228,0.65948594,,,,,,,,,,,0,0,0,0,6178.843,0,0,0,0,0,
295,756.1456039386825,0.6669368,,,,,,,,,,,0,0,0,0,0,0,960.7409,0,0,0,
296,447.8774601319729,0.672145,,,,,,,,,,,0,0,0,0,0,0,0,0,12866.204,0,
297,550.84742417811,0.672145,,,,,,,,,,,0,0,0,0,0,0,0,0,2696.9836,0,
298,332.8623701077216,0.6743543,,,,,,,,,,,0,525.64264,0,0,0,0,0,0,0,0,
299,608.7849188299082,0.6752458,,,,,,,,,,,1638.9442,0,0,0,0,0,0,0,0,0,
300,673.4233540976813,0.6824638,,,,,,,,,,,0,0,0,0,0,0,673.9497,0,0,0,
301,767.4796617064005,0.6824638,,,,,,,,,,,0,0,0,0,0,0,1362.4197,0,0,0,
302,365.2481493390824,0.684886,,,,,,,,,,,0,0,1182.4514,0,0,0,0,0,0,0,
303,617.832608530855,0.6850939,,,,,,,,,,,2728.3042,1509.5188,0,987.89935,0,1941.8428,0,1080.5374,0,1094.922,
304,715.1153990382899,0.6976451,,,,,,,,,,,0,0,0,0,0,0,1556.4031,0,0,0,
305,419.85359397416653,0.6985307,,,,,,,,,,,1390.3715,0,0,0,0,0,0,2451.3997,0,0,
306,372.88753221324305,0.70636344,,,,,,,,,,,0,0,0,841.7324,0,0,0,0,0,0,
307,581.7662943148252,0.7066771,,,,,,,,,,,463.08316,0,0,0,0,0,0,0,0,0,
308,222.02254201734848,0.71314716,,,,,,,,,,,0,0,0,0,0,0,1096.2812,0,0,0,
309,523.8282130356137,0.7162818,,,,,,,,,,,0,0,1727.0825,0,0,0,0,0,0,0,
310,532.8550051543255,0.71966124,,,,,,,,,,,0,0,0,0,0,0,0,0,3162.031,2436.7988,
311,485.8386859230325,0.7219192,,,,,,,,,,,0,0,0,0,0,532.4844,0,0,0,0,
312,463.8515411947724,0.72194636,,,,,,,,,,,0,0,0,0,34339.895,0,0,0,0,0,
313,504.83137708942826,0.72194636,,,,,,,,,,,0,0,0,0,806.59705,0,0,0,0,0,
314,269.95522880506934,0.7268672,,,,,,,,,,,0,1164.081,0,2122.0557,0,612.2006,0,0,0,0,
315,240.85402505043584,0.7286889,,,,,,,,,,,0,0,0,0,0,0,1424.7402,0,0,0,
316,350.85001552451615,0.734616,,,,,,,,,,,0,0,0,0,0,0,0,0,3428.9365,0,
317,579.7692414339474,0.734616,,,,,,,,,,,0,0,0,0,0,0,0,0,823.2173,0,
318,370.8901672380659,0.7369676,,,,,,,,,,,0,0,0,0,0,0,0,844.63855,0,0,
319,592.8115727551825,0.73746926,,,,,,,,,,,0,0,0,0,0,1600.0892,0,0,0,0,
320,627.7894942600565,0.73755485,,,,,,,,,,,0,0,0,1402.6008,0,1225.2255,0,0,0,0,
321,289.91547433510567,0.7377313,,,,,,,,,,,759.9072,0,0,0,0,0,0,0,0,0,
322,611.8148667821737,0.7377313,,,,,,,,,,,957.56445,0,0,0,0,0,0,0,0,0,
323,771.1455724576205,0.74729645,,,,,,,,,,,0,0,642.4291,0,0,0,0,0,0,0,
324,247.88471362855495,0.7513068,,,,,,,,,,,0,0,0,0,0,0,0,0,0,286.09186,
325,507.83332830624454,0.7513037,,,,,,,,,,,0,0,0,0,0,0,0,1718.391,1376.4078,1515.5713,
326,319.9966668465115,0.7527983,,,,,,,,,,,0,1269.781,0,0,949.97595,0,0,0,0,0,
327,617.8327347120892,0.7529593,,,,,,,,,,,0,0,0,2006.8218,0,0,0,0,0,0,
328,276.05444443258534,0.7602298,,,,,,,,,,,0,1464.7925,0,0,0,0,0,1278.9595,0,0,
329,222.02246804145307,0.7756035,,,,,,,,,,,0,0,0,0,0,0,840.86237,0,0,0,
330,361.03144090044947,0.7835573,,,,,,,,,,,0,0,0,0,0,0,0,976.3899,0,0,
331,445.7809674341374,0.7842801,,,,,,,,,,,0,0,0,490.0777,0,0,0,0,0,0,
332,664.7466438406752,0.7843131,,,,,,,,,,,0,0,0,0,1113.1047,0,0,0,0,0,
333,432.812641142048,0.7843775,,,,,,,,,,,0,0,0,0,0,467.21954,0,0,0,0,
334,718.7845007882346,0.7843775,,,,,,,,,,,0,0,0,0,0,1072.2716,0,0,0,0,
335,633.8067157773017,0.79454774,,,,,,,,,,,1529.5627,1635.3203,0,2836.16,0,0,0,0,0,0,
336,798.8372086437452,0.79664516,,,,,,,,,,,0,0,0,0,0,0,0,0,445.3337,0,
337,532.8551684184538,0.79780686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4266.3945,
338,332.86199953443577,0.7991449,,,,,,,,,,,612.65393,0,0,0,862.6279,0,0,0,0,1299.0592,
339,675.7915032398768,0.79980314,,,,,,,,,,,0,0,0,1441.1864,0,0,0,0,0,0,
340,345.83753189937715,0.80008143,,,,,,,,,,,643.6291,0,0,0,0,0,0,0,0,0,
341,566.8207873888276,0.80367327,,,,,,,,,,,0,0,0,0,592.9447,0,0,1336.3215,2872.148,0,
342,550.8473502531974,0.8062279,,,,,,,,,,,0,0,0,0,0,0,0,1317.0496,0,2512.9292,
343,260.93194632061653,0.8093506,,,,,,,,,,,0,0,1452.4285,0,0,0,0,0,0,0,
344,523.827738907796,0.8093506,,,,,,,,,,,0,0,2567.3914,0,0,0,0,0,0,0,
345,829.859882422742,0.8093506,,,,,,,,,,,0,0,1021.6835,0,0,0,0,0,0,0,
346,590.8141063335388,0.81215763,,,,,,,,,,,0,0,0,0,0,0,0,0,3460.4097,0,
347,539.7821863470641,0.8153302,,,,,,,,,,,0,0,0,277.77838,0,0,0,0,0,0,
348,564.8032665090092,0.81537145,,,,,,,,,,,0,0,0,0,1443.8568,0,0,0,0,0,
349,203.0847416766315,0.8222056,,,,,,,,,,,0,0,0,0,0,0,7812.4233,0,0,0,
350,608.7849324455309,0.8227454,,,,,,,,,,,852.85724,817.0614,0,0,1284.9656,1084.565,0,815.27936,0,890.82184,
351,611.8146618826024,0.82324636,,,,,,,,,,,1228.5312,0,0,0,1291.8151,0,0,0,0,0,
352,276.0543540059261,0.8244877,,,,,,,,,,,1803.3271,0,0,0,0,0,0,744.1993,781.00964,0,
353,435.82801021587676,0.82767224,,,,,,,,,,,0,0,0,0,0,0,0,0,2188.6355,0,
354,507.8337950122767,0.82767224,,,,,,,,,,,0,0,0,0,0,0,0,0,2311.658,0,
355,724.7887616354299,0.82767224,,,,,,,,,,,0,0,0,0,0,0,0,0,595.3028,0,
356,592.8113025959732,0.8302922,,,,,,,,,,,2454.1812,0,0,0,992.10565,0,0,0,0,1236.6852,
357,347.8739276854143,0.83119184,,,,,,,,,,,940.0592,0,0,0,0,0,0,0,0,0,
358,236.13140458498117,0.8377203,,,,,,,,,,,0,0,0,0,0,0,1919.8876,0,0,0,
359,799.171364347645,0.8377203,,,,,,,,,,,0,0,0,0,0,0,2389.4668,0,0,0,
360,447.87743620329735,0.8431494,,,,,,,,,,,0,0,0,0,0,0,0,0,9430.582,0,
361,430.8155662331687,0.84568244,,,,,,,,,,,0,0,0,0,0,0,0,1277.1359,0,0,
362,208.0456853455495,0.8525557,,,,,,,,,,,0,0,0,0,0,0,4286.603,0,0,0,
363,542.8107619113157,0.8617129,,,,,,,,,,,0,662.4587,0,0,0,0,0,0,0,0,
364,403.7960934245684,0.86236113,,,,,,,,,,,0,0,0,0,575.9381,0,0,0,0,0,
365,557.7764529274413,0.86236113,,,,,,,,,,,0,0,0,0,1402.7601,0,0,0,0,0,
366,622.7615075574063,0.8625648,,,,,,,,,,,727.46936,0,0,0,0,0,0,0,0,0,
367,277.0770863021764,0.86806816,,,,,,,,,,,0,0,0,0,0,0,911.9387,0,0,0,
368,617.8328197235614,0.8699118,,,,,,,,,,,2777.1133,3307.2776,0,0,0,0,0,0,0,0,
369,370.89011195115233,0.8770657,,,,,,,,,,,0,0,0,0,0,0,0,2165.0356,0,0,
370,456.8223663777498,0.8770657,,,,,,,,,,,0,0,0,0,0,0,0,557.7837,0,0,
371,445.99745283279464,0.8778261,,,,,,,,,,,0,0,0,554.6677,0,0,0,0,0,0,
372,644.7511426194892,0.8778261,,,,,,,,,,,0,0,0,1569.029,0,0,0,0,0,0,
373,669.7732547825452,0.8778261,,,,,,,,,,,0,0,0,1047.9053,0,0,0,0,0,0,
374,633.8066209875901,0.88079625,,,,,,,,,,,1947.0714,0,0,2705.0076,0,3441.7651,0,0,2106.778,0,
375,276.0543471388367,0.88255495,,,,,,,,,,,0,763.8804,0,0,1015.2995,0,0,709.85895,0,0,
376,821.5141868771774,0.88354534,,,,,,,,,,,0,0,0,0,0,0,2116.8735,0,0,0,
377,247.88477939873837,0.88726157,,,,,,,,,,,510.39084,474.776,0,0,0,0,0,0,0,333.58408,
378,890.5593017223916,0.88725704,,,,,,,,,,,0,0,573.7396,0,0,0,0,0,0,0,
379,691.7654902609262,0.89360034,,,,,,,,,,,1616.9248,0,0,0,0,0,0,0,0,0,
380,225.10541832093799,0.8991078,,,,,,,,,,,0,0,0,0,0,0,3358.5835,0,0,0,
381,416.940091351473,0.9080784,,,,,,,,,,,0,0,0,0,0,0,0,1106.1544,0,0,
382,611.815072373324,0.9088508,,,,,,,,,,,0,0,0,0,1503.1672,0,0,0,0,0,
383,422.8553235051005,0.9182737,,,,,,,,,,,0,0,1958.8118,0,0,0,0,0,0,0,
384,319.99663345013664,0.9243634,,,,,,,,,,,0,0,0,0,944.2578,0,0,0,0,0,
385,219.18716677685808,0.92447263,,,,,,,,,,,2512.5227,0,0,4159.1978,0,0,0,0,0,0,
386,289.91567982751485,0.924642,,,,,,,,,,,1651.1002,0,0,0,0,0,0,0,0,0,
387,367.0562685874771,0.924642,,,,,,,,,,,794.48584,0,0,0,0,0,0,0,0,0,
388,361.03154542854867,0.93198,,,,,,,,,,,0,1103.0999,0,2206.9949,0,0,0,0,0,0,
389,377.87235623832066,0.93661207,,,,,,,,,,,0,0,0,0,0,0,0,0,3332.1147,0,
390,353.9582826171223,0.94021577,,,,,,,,,,,0,0,0,554.07416,0,0,0,0,0,0,
391,481.8432040350126,0.94023204,,,,,,,,,,,0,0,0,0,580.02563,0,0,0,0,0,
392,766.2337399698624,0.9493133,,,,,,,,,,,0,0,857.8224,0,0,0,0,0,0,0,
393,608.7854313425383,0.95035535,,,,,,,,,,,1084.386,984.7182,0,0,0,2405.3154,0,0,0,0,
394,675.7920759299644,0.9545677,,,,,,,,,,,0,0,0,533.8586,0,0,0,0,0,632.0498,
395,208.04570175152094,0.96158916,,,,,,,,,,,0,0,0,0,0,0,2069.75,0,0,0,
396,219.079647722399,0.96158916,,,,,,,,,,,0,0,0,0,0,0,14435.986,0,0,0,
397,236.13151979060808,0.96158916,,,,,,,,,,,0,0,0,0,0,0,4338.1475,0,0,0,
398,381.9322520309099,0.9634726,,,,,,,,,,,742.22253,0,0,581.0779,0,0,0,0,0,0,
399,510.86083894358336,0.97006553,,,,,,,,,,,0,0,0,3039.8545,0,0,0,0,0,1373.0458,
400,347.8740367812226,0.9715795,,,,,,,,,,,972.08496,0,0,0,0,0,0,0,0,0,
401,617.8326224769907,0.9787309,,,,,,,,,,,0,898.1857,0,0,721.1906,0,0,0,0,0,
402,523.8276943547407,0.98033845,,,,,,,,,,,0,0,1702.1006,0,0,0,0,0,0,0,
403,354.9125995194084,0.98598254,,,,,,,,,,,0,0,0,0,0,0,0,1194.0676,0,0,
404,683.4325105021593,0.9920954,,,,,,,,,,,0,0,0,0,0,0,818.1078,0,0,0,
405,435.8277640461962,0.9999987,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1292.1033,
406,568.8198371153594,1.0017402,,,,,,,,,,,0,723.84265,0,0,0,0,0,0,0,0,
407,372.88744103566404,1.0023925,,,,,,,,,,,0,0,0,0,0,655.73047,0,0,0,0,
408,201.10554669914086,1.0226392,,,,,,,,,,,0,0,0,0,0,0,21788.684,0,0,0,
409,203.08483055837434,1.0226392,,,,,,,,,,,0,0,0,0,0,0,7764.7153,0,0,0,
410,225.10538938515904,1.0226392,,,,,,,,,,,0,0,0,0,0,0,6447.615,0,0,0,
411,669.7734269017653,1.0254695,,,,,,,,,,,0,631.74023,0,1721.2747,0,0,0,0,0,0,
412,507.83364907947544,1.0313447,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2979.7993,
413,499.81757243809716,1.0328577,,,,,,,,,,,0,0,0,0,0,0,0,1936.8728,0,0,
414,541.8005984121764,1.0328577,,,,,,,,,,,0,0,0,0,0,0,0,1368.7902,0,0,
415,295.8941564859062,1.0337425,,,,,,,,,,,0,0,0,0,0,491.37793,0,0,0,0,
416,229.10040372849403,1.0381184,,,,,,,,,,,0,0,0,0,0,0,26765.678,0,0,0,
417,229.13672646463553,1.0381184,,,,,,,,,,,0,0,0,0,0,0,1070210.2,0,0,0,
418,275.1053373773565,1.0381184,,,,,,,,,,,0,0,0,0,0,0,2430.3164,0,0,0,
419,622.7618600446615,1.038269,,,,,,,,,,,0,0,0,0,0,0,0,0,653.14014,564.33856,
420,276.0544299667513,1.0480597,,,,,,,,,,,0,2775.5547,0,2134.292,0,2319.995,0,1291.18,1087.2905,0,
421,289.9156008139073,1.0491921,,,,,,,,,,,1881.3806,0,0,0,0,0,0,0,0,0,
422,611.8145373609032,1.0492052,,,,,,,,,,,0,0,0,0,1266.747,0,0,0,0,0,
423,250.98787447193595,1.0536644,,,,,,,,,,,0,0,0,0,0,0,59996.46,0,0,0,
424,265.0035096434901,1.0536644,,,,,,,,,,,0,0,0,0,0,0,10736.356,0,0,0,
425,272.9696767979882,1.0536644,,,,,,,,,,,0,0,0,0,0,0,14910.031,0,0,0,
426,273.16281293453403,1.0536644,,,,,,,,,,,0,0,0,0,0,0,1795.834,0,0,0,
427,294.9516497121732,1.0536644,,,,,,,,,,,0,0,0,0,0,0,17750.414,0,0,0,
428,321.09320325061526,1.0536644,,,,,,,,,,,0,0,0,0,0,0,3138.018,0,0,0,
429,381.9324157673449,1.0647155,,,,,,,,,,,1312.5455,0,0,603.9102,0,0,0,0,0,0,
430,247.10810025596635,1.0647821,,,,,,,,,,,0,0,0,0,0,326.1775,0,0,0,0,
431,432.81274236872173,1.0647821,,,,,,,,,,,0,0,0,0,0,1186.8898,0,0,0,0,
432,207.91719366621376,1.0691872,,,,,,,,,,,0,0,0,0,0,0,1101.762,0,0,0,
433,353.9361369122361,1.0691872,,,,,,,,,,,0,0,0,0,0,0,15696.015,0,0,0,
434,691.7659778652169,1.071321,,,,,,,,,,,0,0,0,707.76935,0,0,0,0,0,530.85986,
435,584.7947011082459,1.0722554,,,,,,,,,,,0,0,0,0,2424.0032,0,0,2081.6409,0,0,
436,510.8607635052578,1.0778759,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2040.3252,
437,564.8025984140882,1.0778759,,,,,,,,,,,0,0,0,0,0,0,0,0,0,949.5432,
438,309.1377260766004,1.0847247,,,,,,,,,,,0,0,0,0,0,0,46022.727,0,0,0,
439,355.9341695457832,1.0847247,,,,,,,,,,,0,0,0,0,0,0,7516.061,0,0,0,
440,422.8555266524389,1.0886197,,,,,,,,,,,0,0,1849.774,0,0,0,0,0,0,0,
441,557.776121890777,1.0952694,,,,,,,,,,,0,1897.8632,0,0,0,0,0,0,0,0,
442,354.9127635500152,1.095837,,,,,,,,,,,0,0,0,1273.7686,0,0,0,0,0,0,
443,608.7848604523992,1.0958157,,,,,,,,,,,0,0,0,0,803.5834,0,0,0,0,0,
444,207.91720146980862,1.099754,,,,,,,,,,,0,0,0,0,0,0,756.3309,0,0,0,
445,523.8279419104972,1.1041448,,,,,,,,,,,0,0,2049.2168,0,0,0,0,0,0,0,
446,872.8017936639233,1.108903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,496.61426,
447,361.0315260834341,1.1105301,,,,,,,,,,,597.9325,1601.1051,0,0,0,0,0,670.9636,0,2148.4644,
448,273.1627702594998,1.1156101,,,,,,,,,,,0,0,0,0,0,0,1479.2292,0,0,0,
449,804.1692863902744,1.119674,,,,,,,,,,,0,0,929.36633,0,0,0,0,0,0,0,
450,515.7924556828697,1.1264203,,,,,,,,,,,0,0,0,0,0,0,0,1513.2141,0,0,
451,353.9585324362679,1.1272368,,,,,,,,,,,0,0,0,778.1686,0,0,0,0,0,0,
452,522.2030362101899,1.131104,,,,,,,,,,,0,0,0,0,0,0,4664.61,0,0,0,
453,527.1583538528222,1.131104,,,,,,,,,,,0,0,0,0,0,0,6129.7266,0,0,0,
454,483.84171300316893,1.1383269,,,,,,,,,,,0,0,0,0,0,0,0,0,2524.2417,0,
455,584.7949048003136,1.1426928,,,,,,,,,,,0,0,0,0,1781.5713,0,0,0,0,0,
456,550.8468423954669,1.1433275,,,,,,,,,,,0,0,0,0,0,0,10561.3,0,0,1756.1436,
457,276.92066414204817,1.1466477,,,,,,,,,,,0,0,0,0,0,0,22183.541,0,0,0,
458,326.1623192982332,1.1554925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,277.2392,
459,472.1147943644152,1.1581235,,,,,,,,,,,389.70612,0,0,0,0,0,0,0,0,0,
460,611.8149257224088,1.1582171,,,,,,,,,,,1692.5623,0,0,1303.0231,1071.1095,0,0,0,0,0,
461,465.8689424049084,1.1622185,,,,,,,,,,,0,0,0,0,0,0,10835.968,0,0,0,
462,481.8429030911168,1.1622185,,,,,,,,,,,0,0,0,0,0,0,5072.423,0,0,0,
463,566.8206097496928,1.1622185,,,,,,,,,,,0,0,0,0,0,0,4238.4385,0,0,0,
464,599.5233102045366,1.1622185,,,,,,,,,,,0,0,0,0,0,0,1420.0917,0,0,0,
465,643.4063687376171,1.1661845,,,,,,,,,,,0,0,1975.4299,0,0,0,0,0,0,0,
466,633.8063280978109,1.1693685,,,,,,,,,,,0,0,0,0,0,0,0,0,2020.4135,0,
467,276.0544289703316,1.1734717,,,,,,,,,,,0,1101.2048,0,0,0,1265.9182,0,0,0,0,
468,392.8378143647231,1.1777602,,,,,,,,,,,0,0,0,0,0,0,1512.3728,0,0,0,
469,635.8244502398686,1.1777602,,,,,,,,,,,0,0,0,0,0,0,4933.7056,0,0,0,
470,652.4131868393006,1.186853,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1574.9304,
471,361.8979615091041,1.193254,,,,,,,,,,,0,0,0,0,0,0,11597.934,0,0,0,
472,718.7850791560435,1.1991293,,,,,,,,,,,492.47174,0,0,0,0,0,3521.5474,0,0,0,
473,673.424421449337,1.2007561,,,,,,,,,,,0,0,0,0,0,0,0,0,779.0101,0,
474,253.96994375601605,1.2050527,,,,,,,,,,,399.09265,0,0,0,0,0,0,0,0,0,
475,451.8987137217544,1.2050527,,,,,,,,,,,872.47894,0,0,0,0,0,0,0,0,0,
476,629.1975714649562,1.2052573,,,,,,,,,,,0,0,0,0,0,581.7987,0,0,0,0,
477,215.14838378190007,1.2087519,,,,,,,,,,,0,0,0,0,0,0,895.9008,0,0,0,
478,252.90000463485666,1.2087519,,,,,,,,,,,0,0,0,0,0,0,9351.087,0,0,0,
479,277.9218645570185,1.2087519,,,,,,,,,,,0,0,0,0,0,0,61172.875,0,0,0,
480,310.8584521405839,1.2087519,,,,,,,,,,,0,0,0,0,0,0,17063.615,0,0,0,
481,368.8170889559567,1.2087519,,,,,,,,,,,0,0,0,0,0,0,8868.165,0,0,0,
482,378.8733556660859,1.2087519,,,,,,,,,,,0,0,0,0,0,0,16178.672,0,0,0,
483,682.4289735873087,1.2123158,,,,,,,,,,,0,0,816.86285,0,0,0,0,0,0,0,
484,647.4098823968291,1.2178948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,721.953,
485,542.8115334538893,1.2197758,,,,,,,,,,,0,682.6302,0,0,0,0,0,0,0,0,
486,611.8145027826808,1.2205698,,,,,,,,,,,0,0,0,0,1579.8604,0,0,0,0,0,
487,284.90769646876305,1.2207265,,,,,,,,,,,0,0,0,408.45264,0,0,0,0,0,0,
488,594.3783721496754,1.2207698,,,,,,,,,,,0,0,0,0,0,471.39227,0,0,0,0,
489,214.14108972390986,1.2237458,,,,,,,,,,,0,0,0,0,0,0,85256.055,0,0,0,
490,250.9029145437202,1.2237458,,,,,,,,,,,0,0,0,0,0,0,30436.016,0,0,0,
491,308.86138798001247,1.2237458,,,,,,,,,,,0,0,0,0,0,0,22332.246,0,0,0,
492,335.8803409108103,1.2237458,,,,,,,,,,,0,0,0,0,0,0,52845.133,0,0,0,
493,337.8771809651116,1.2237458,,,,,,,,,,,0,0,0,0,0,0,18332.652,0,0,0,
494,351.8542818278144,1.2237458,,,,,,,,,,,0,0,0,0,0,0,12079.797,0,0,0,
495,362.8993179999746,1.2237458,,,,,,,,,,,0,0,0,0,0,0,62980.465,0,0,0,
496,379.3318049831372,1.2237458,,,,,,,,,,,0,0,0,0,0,0,1877.4276,0,0,0,
497,393.83914493154117,1.2237458,,,,,,,,,,,0,0,0,0,0,0,24953.748,0,0,0,
498,395.83604588743276,1.2237458,,,,,,,,,,,0,0,0,0,0,0,17137.191,0,0,0,
499,397.23802412055295,1.2237458,,,,,,,,,,,0,0,0,0,0,0,3769.1157,0,0,0,
500,409.8131501921817,1.2237458,,,,,,,,,,,0,0,0,0,0,0,6333.551,0,0,0,
501,419.85498337938947,1.2237458,,,,,,,,,,,0,0,0,0,0,0,5634.317,0,0,0,
502,420.8580021094603,1.2237458,,,,,,,,,,,0,0,0,0,0,0,45458.86,0,0,0,
503,422.8547597319094,1.2237458,,,,,,,,,,,0,0,0,0,0,0,14664.6455,0,0,0,
504,438.8293246032777,1.2237458,,,,,,,,,,,0,0,0,0,0,0,5461.142,0,0,0,
505,447.87704157119504,1.2237458,,,,,,,,,,,0,0,0,0,0,0,33594.695,0,0,0,
506,453.7946536410323,1.2237458,,,,,,,,,,,0,0,0,0,0,0,9248.482,0,0,0,
507,463.85128973445836,1.2237458,,,,,,,,,,,0,0,0,0,0,0,12554.55,0,0,0,
508,480.81390131431925,1.2237458,,,,,,,,,,,0,0,0,0,0,0,12893.336,0,0,0,
509,494.79079666596203,1.2237458,,,,,,,,,,,0,0,0,0,0,0,5640.7,0,0,0,
510,505.8359730439594,1.2237458,,,,,,,,,,,0,0,0,0,0,0,34390.156,0,0,0,
511,507.832915606937,1.2237458,,,,,,,,,,,0,0,0,0,0,0,10603.37,0,0,0,
512,532.8548285906566,1.2237458,,,,,,,,,,,0,0,0,0,0,0,17538.197,0,0,0,
513,548.828932522387,1.2237458,,,,,,,,,,,0,0,0,0,0,0,9322.396,0,0,0,
514,563.7944997673221,1.2237458,,,,,,,,,,,0,0,0,0,0,0,12526.77,0,0,0,
515,590.8133362305759,1.2237458,,,,,,,,,,,0,0,0,0,0,0,21278.508,0,0,0,
516,592.810317694438,1.2237458,,,,,,,,,,,0,0,0,0,0,0,6424.304,0,0,0,
517,617.8321392992646,1.2237458,,,,,,,,,,,0,0,0,0,0,0,6766.382,0,0,0,
518,681.708429343893,1.2237458,,,,,,,,,,,0,0,0,0,0,0,2285.833,0,0,0,
519,776.7421004925058,1.2237458,,,,,,,,,,,0,0,0,0,0,0,2341.2942,0,0,0,
