row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN1_O3.mzML Peak area,pos_FRN3_O3.mzML Peak area,pos_FRN5_O3.mzML Peak area,pos_HFO1_O3.mzML Peak area,pos_FRN4_O3.mzML Peak area,pos_FRN2_O3.mzML Peak area,pos_HFO2_O3.mzML Peak area,pos_HFO3_O3.mzML Peak area,pos_HFO5_O3.mzML Peak area,pos_HFO4_O3.mzML Peak area,
241,409.18392653933677,1.3465492,,,,,,,,,,,0,0,0,0,0,0,0,2599.502,0,0,
242,538.2807826423596,1.3465492,,,,,,,,,,,0,0,0,0,0,0,0,1683.3726,0,0,
243,768.7039838029059,1.3465492,,,,,,,,,,,0,0,0,0,0,0,0,3619.3848,0,0,
244,573.8630104486889,1.3466526,,,,,,,,,,,5824.3027,0,2406.9346,2297.5847,2695.0188,3416.373,2238.1323,0,2284.1758,2910.9421,
245,377.1453072632403,1.3477648,,,,,,,,,,,0,0,0,3976.323,0,3033.2483,0,5042.3535,6415.575,0,
246,580.7764613872984,1.3478049,,,,,,,,,,,65915.81,20942.201,25746.426,20930.955,28675.156,36942.08,30916.943,35338.86,30702.125,32018.312,
247,573.791857746599,1.3478848,,,,,,,,,,,0,6645.4316,0,0,4906.8486,0,0,0,4647.526,0,
248,488.8143743105036,1.3485287,,,,,,,,,,,0,7875.3594,0,9158.029,4309.695,0,0,5260.743,0,0,
249,371.22764934541897,1.3487585,,,,,,,,,,,0,4034.6016,3713.3909,0,3193.626,4113.816,7216.5664,6624.7876,6921.4517,16522.053,
250,683.7262259231368,1.349367,,,,,,,,,,,13033.694,5260.4443,7237.4575,6265.8926,0,10226.866,6572.811,10885.474,5754.1475,0,
251,396.84498377135844,1.3495845,,,,,,,,,,,11251.545,3953.092,5641.081,0,10196.931,0,0,7184.9985,6122.5366,7307.7305,
252,766.7053108117382,1.3500155,,,,,,,,,,,23820.375,4891.558,7553.345,6182.3613,0,11639.409,9656.108,11294.531,17190.576,11629.463,
253,558.7836412142914,1.3502208,,,,,,,,,,,0,0,3059.6914,0,2960.5776,3391.5881,0,0,0,1830.4155,
254,388.25400595561115,1.350987,,,,,,,,,,,16339.748,15479.418,21492.691,23646.746,15871.511,18016.322,34680.133,32066.232,38430.723,103305.69,
255,516.2991492189647,1.3519342,,,,,,,,,,,0,0,0,0,0,0,0,3566.2324,3411.2095,0,
256,582.7749541713993,1.3521351,,,,,,,,,,,15297.276,5286.8813,5610.786,0,9327.587,7751.142,5853.8276,0,7455.807,11000.024,
257,309.8696905050243,1.3525512,,,,,,,,,,,160209.05,128465.234,126497.5,129123.984,125697.59,157403.78,153240.5,170854.55,76389.89,157373.95,
258,681.7279388191805,1.3525512,,,,,,,,,,,41581.03,25376.201,25335.932,23179.143,27200.56,35542.414,30737.924,34279.047,34292.652,33337.008,
259,327.20113560661883,1.3535336,,,,,,,,,,,3838.108,4475.83,4121.3037,5959.635,0,4324.6533,7346.9414,7313.124,9202.681,23799.145,
260,867.6568749238024,1.3534992,,,,,,,,,,,17046.99,0,8473.852,7596.0845,8565.978,14351.487,12282.04,13557.207,8915.598,0,
261,497.79714018442843,1.3538482,,,,,,,,,,,21014.787,12507.996,13288.994,12090.473,13771.467,18034.225,15795.484,18505.516,0,18137.396,
262,495.79901971401733,1.3540446,,,,,,,,,,,98354.75,62285.055,67209.72,63230.055,67736.86,86212.12,82202.24,88168.76,51786.74,83719.32,
263,402.2693993831783,1.3548018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5541.0933,
264,282.11936686988565,1.355035,,,,,,,,,,,25318.88,19223.316,16221.951,0,11281.691,21596.469,20286.4,29145.43,36182.492,31781.953,
265,782.6791475079194,1.3550994,,,,,,,,,,,24650.455,0,0,13171.255,11928.308,0,0,0,14926.297,0,
266,311.8674664396358,1.3557327,,,,,,,,,,,21139.725,7369.0586,17515.96,16270.456,16837.506,19200.889,9523.983,11080.21,10003.229,20060.895,
267,358.243362936763,1.3558553,,,,,,,,,,,0,0,0,0,0,0,0,0,2988.5112,5447.5396,
268,784.6776955666667,1.3568408,,,,,,,,,,,0,6214.16,0,5562.048,7115.9717,8975.968,7667.459,9428.246,8375.994,6376.575,
269,266.0880270438619,1.3569089,,,,,,,,,,,0,0,0,0,0,0,0,0,1543.4021,0,
270,387.1356084271098,1.3578287,,,,,,,,,,,0,1470.2345,0,0,0,0,0,0,1855.0312,0,
271,968.6083861827933,1.3578326,,,,,,,,,,,10181.949,0,6427.653,0,5631.075,7800.09,0,0,9290.513,9293.705,
272,690.7887286054454,1.3580917,,,,,,,,,,,0,0,0,0,0,2338.9172,0,0,0,0,
273,970.6077984039204,1.3580917,,,,,,,,,,,0,0,0,0,0,4176.867,0,0,0,0,
274,300.20151745023395,1.3582187,,,,,,,,,,,8602.034,0,0,13925.506,9642.482,11361.688,0,0,14652.818,44145.13,
275,952.633919134762,1.3583599,,,,,,,,,,,8467.098,0,0,0,0,6360.9604,0,0,0,0,
276,251.0903410196849,1.3584986,,,,,,,,,,,13369.246,7629.8647,0,0,5051.744,6093.244,0,12016.395,15931.233,12155.86,
277,283.1749807981004,1.3586453,,,,,,,,,,,8246.06,7859.324,0,0,7818.0127,0,15208.407,14519.983,13388.193,39613.24,
278,775.7655342908142,1.3586282,,,,,,,,,,,4282.7324,0,0,0,0,0,0,0,0,0,
279,509.8691281404822,1.3587486,,,,,,,,,,,0,3405.0886,0,0,0,0,0,0,0,0,
280,589.765568012761,1.3587486,,,,,,,,,,,0,5398.4688,0,0,0,0,0,0,0,0,
281,596.7505104976784,1.3588245,,,,,,,,,,,80717.8,60347.336,58757.574,57809.688,57145.684,73836.87,72503.61,82001.77,77969.31,75007.555,
282,250.09335799725363,1.3588597,,,,,,,,,,,929205.8,645012.94,602506.06,511458.2,407127.25,542239.7,568024.75,926534.56,1239354.1,940321.75,
283,314.2170971999672,1.3588736,,,,,,,,,,,2301.442,0,0,0,0,0,3907.7317,0,0,0,
284,344.2277463295775,1.3588853,,,,,,,,,,,0,12909.507,15013.082,18734.387,14457.402,12540.153,21058.797,23815.873,31187.828,78871.734,
285,213.19597852552664,1.359119,,,,,,,,,,,0,0,0,0,0,0,2507.354,0,0,0,
286,786.6768972811483,1.359119,,,,,,,,,,,0,0,0,0,0,0,904.4137,0,0,0,
287,256.1753402708478,1.3591747,,,,,,,,,,,0,3852.0393,0,4539.468,4013.9307,6034.209,4814.3027,5699.6206,0,9090.996,
288,239.21156458852,1.3592825,,,,,,,,,,,0,0,2955.3765,0,3633.0925,0,0,0,0,0,
289,598.7487864962515,1.359284,,,,,,,,,,,24055.799,17124.896,17082.084,16075.759,16530.184,22535.582,21779.186,23367.828,22718.973,0,
290,589.836797152,1.360065,,,,,,,,,,,13804.327,6483.442,8103.385,0,3764.4124,12042.549,4140.623,0,7060.9873,10969.368,
291,412.8190912509446,1.3604114,,,,,,,,,,,30358.15,26209.033,26697.389,26444.33,25678.97,30480.64,31069.623,34456.86,33087.793,31701.365,
292,239.14876570966902,1.360613,,,,,,,,,,,19951.584,17809.55,0,21203.824,18025.951,36459.8,29682.258,26330.361,20552.164,42392.516,
293,410.82130618572785,1.3620126,,,,,,,,,,,148012.62,128816.49,128461.875,125264.84,117783.62,151419.73,150793.16,166873.94,161746.16,153760.34,
294,883.6306951660763,1.3621013,,,,,,,,,,,20450.162,13690.106,11679.269,0,13069.07,18343.543,19182.63,20437.822,18997.078,17980.318,
295,885.6290936107356,1.3623906,,,,,,,,,,,0,0,0,0,6856.5703,8077.6265,8747.028,0,7092.2925,0,
296,270.1908474514431,1.3624641,,,,,,,,,,,3367.3162,2727.343,2906.8762,0,2404.1719,6128.3306,0,0,5605.5645,7958.3257,
297,281.11469361627456,1.3625804,,,,,,,,,,,0,0,0,0,0,0,0,3231.9453,0,0,
298,515.7700935402854,1.3638781,,,,,,,,,,,0,2699.2866,0,0,0,2724.442,3078.1602,0,0,0,
299,699.7000772282411,1.36408,,,,,,,,,,,17284.742,14986.566,15825.562,13909.312,13508.139,17394.56,0,20046.053,19734.93,19861.46,
300,1170.510218446983,1.3643311,,,,,,,,,,,0,0,0,0,0,5022.053,0,0,0,5210.568,
301,697.7018231695836,1.3651593,,,,,,,,,,,50695.246,39519.77,38915.613,37840.08,35388.227,46158.035,45683.395,52522.05,53842.332,50851.688,
302,1069.5593964666411,1.3656877,,,,,,,,,,,7182.6733,3614.7046,0,0,4048.8105,7094.8574,0,0,7062.407,6291.7446,
303,226.16469049512813,1.3660439,,,,,,,,,,,0,0,0,0,0,3455.9695,2837.1614,0,0,0,
304,800.6517087357101,1.3663476,,,,,,,,,,,0,0,10621.029,0,0,12585.512,0,0,0,0,
305,513.7712507094515,1.3667364,,,,,,,,,,,28862.242,29064.627,26129.91,25885.303,24509.496,32651.05,32212.916,34927.656,33057.45,30153.06,
306,607.8089466781455,1.3667674,,,,,,,,,,,0,0,0,0,2343.298,2827.9067,0,0,0,0,
307,798.6532699042814,1.3668197,,,,,,,,,,,29533.814,24888.695,24894.254,24408.248,0,29488.514,32070.674,36413.004,0,32835.477,
308,310.20118335367937,1.3668989,,,,,,,,,,,0,0,0,33549.18,0,0,0,0,15775.222,0,
309,984.5823456379882,1.3672577,,,,,,,,,,,11520.983,8641.318,8127.1836,0,8190.3594,11423.303,11756.272,12269.028,12439.079,11993.707,
310,1085.5334718069391,1.3677648,,,,,,,,,,,0,6396.6885,0,0,0,0,8545.088,0,0,8291.436,
311,986.5808022330682,1.3680497,,,,,,,,,,,0,4952.2744,4077.7944,0,0,5195.0864,0,6532.6973,0,6032.927,
312,224.89212965099233,1.3681773,,,,,,,,,,,101540.22,94385.45,92564.16,90574.11,88251.94,104020.26,105234.49,115253.48,111103.42,107824.88,
313,511.77308663256724,1.3682663,,,,,,,,,,,102064.09,98712.4,95729.76,97261.85,86644.93,111216.805,117493.195,124664.52,127930.71,114848.71,
314,267.1075935502291,1.3690912,,,,,,,,,,,4793.753,4741.6885,0,13778.013,3665.1772,6465.1494,10151.364,14742.892,11617.635,0,
315,205.09712105259376,1.3691862,,,,,,,,,,,3984.2231,8190.725,5670.353,9701.721,1994.7131,0,8787.086,8196.11,9939.403,0,
316,266.1091762792051,1.3705496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1863.6162,
317,430.2648109402172,1.3705496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2814.4043,
318,293.1874471336178,1.37101,,,,,,,,,,,0,0,0,10604.86,0,0,6827.1943,4739.1626,0,0,
319,901.6031863477201,1.372188,,,,,,,,,,,0,10368.247,8722.088,0,8488.116,12035.067,0,14947.765,0,0,
320,352.2318667588317,1.3723752,,,,,,,,,,,5672.989,5176.8955,0,5716.591,0,4285.3,6735.506,4784.764,4694.8315,4507.5254,
321,251.11361571541534,1.372542,,,,,,,,,,,2412.1577,0,0,0,0,0,0,0,3545.4727,3589.2102,
322,226.0827095048017,1.372665,,,,,,,,,,,0,0,0,0,0,0,0,0,2851.976,0,
323,252.0989627883388,1.372665,,,,,,,,,,,0,0,0,0,0,0,0,0,6521.1875,0,
324,266.1151697490039,1.3727067,,,,,,,,,,,0,0,0,39291.2,10010.691,19226.947,33664.805,40223.555,0,0,
325,807.7133304711808,1.372665,,,,,,,,,,,0,0,0,0,0,0,0,0,3451.7544,0,
326,1186.4837968028917,1.372665,,,,,,,,,,,0,0,0,0,0,0,0,0,5964.0005,0,
327,265.11173546137707,1.3728673,,,,,,,,,,,122059.1,139767.34,120562.43,339066.2,89458.41,166521.84,319606.6,342003.3,310072.06,247992.45,
328,327.8415059065675,1.3728955,,,,,,,,,,,33532.023,39016.844,34327.88,33331.81,29369.738,36237.477,40900.49,42709.89,43085.203,37393.95,
329,614.722591783958,1.3729016,,,,,,,,,,,26817.898,28862.656,26438.61,29076.531,23412.098,30025.236,33484.17,38234.98,37162.215,33697.754,
330,612.7242998200774,1.3729143,,,,,,,,,,,73690.11,79898.055,73710.63,76575.64,64559.645,82391.37,90377.625,98254.95,98553.79,91850.45,
331,899.6046290421311,1.3729016,,,,,,,,,,,18292.783,18576.904,17758.055,18202.81,16282.367,21859.496,23934.055,25695.637,26855.26,24004.537,
332,368.20565340926265,1.3732843,,,,,,,,,,,0,0,0,0,3514.3213,3226.832,0,0,0,4381.315,
333,815.6255241068383,1.3738605,,,,,,,,,,,0,0,0,0,0,1072.4299,0,0,0,0,
334,1004.5529016214377,1.3738605,,,,,,,,,,,0,0,0,0,0,1545.2495,0,0,0,0,
335,1071.559084326156,1.3738605,,,,,,,,,,,0,0,0,0,0,3495.5479,0,0,0,0,
336,253.08336514362762,1.3739961,,,,,,,,,,,0,0,0,0,0,0,2841.938,0,0,0,
337,331.20464531318544,1.3744235,,,,,,,,,,,0,4430.565,0,0,0,0,0,0,0,0,
338,493.894899832971,1.3744235,,,,,,,,,,,0,4709.2695,0,0,0,0,0,0,0,0,
339,892.69101757088,1.3744115,,,,,,,,,,,3488.468,0,0,0,0,0,0,0,0,0,
340,298.0967266497916,1.3744752,,,,,,,,,,,78232.6,85276.57,92879.91,55482.598,76876.93,63204.86,47388.996,82499.38,116306.94,88072.33,
341,201.1233725069111,1.374522,,,,,,,,,,,6729.9585,0,2286.3762,0,0,0,0,0,0,0,
342,316.2118093266886,1.374528,,,,,,,,,,,0,8047.151,6610.4326,0,0,0,0,0,0,0,
343,717.67240744672,1.3746326,,,,,,,,,,,0,0,4172.856,0,0,0,0,0,0,0,
344,270.21748994076495,1.3748289,,,,,,,,,,,12652.195,0,12668.601,0,9124.52,0,0,0,0,0,
345,594.8466111744661,1.375443,,,,,,,,,,,0,0,0,0,2551.1687,0,0,0,0,0,
346,1002.5548369512072,1.3754584,,,,,,,,,,,0,0,6280.0366,0,0,7740.176,0,9385.55,0,0,
347,816.6254393407553,1.3759215,,,,,,,,,,,10055.443,14821.92,13768.308,0,10998.444,17156.441,18144.025,19524.17,19512.572,16025.822,
348,791.7395668261968,1.3759392,,,,,,,,,,,0,0,0,0,0,0,3538.4617,4016.556,0,0,
349,325.84364758851564,1.3760264,,,,,,,,,,,155195.81,181201.98,166840.44,163439.69,141212.44,181478.19,193823.73,203397.1,214152.55,186927.6,
350,713.6757399823547,1.3760021,,,,,,,,,,,43101.81,49583.914,47300.8,48423.727,39942.79,51705.49,60155.914,60725.215,64232.15,58929.176,
351,814.6270597921701,1.3760021,,,,,,,,,,,20718.367,31525.088,25586.637,27081.555,20975.207,29093.457,31368.836,37028.723,36874.293,30160.285,
352,818.624366515557,1.3765843,,,,,,,,,,,2563.0962,3521.853,0,0,2532.5354,0,0,0,4390.6733,4100.5186,
353,226.89028900454812,1.3778863,,,,,,,,,,,14100.857,0,12841.491,11537.382,11960.417,14575.197,13163.303,17309.768,16781.81,13681.796,
354,1103.5061749634542,1.3778824,,,,,,,,,,,0,0,0,0,0,0,0,7217.8926,0,0,
355,715.6739639343837,1.3781526,,,,,,,,,,,17387.584,22688.35,20100.436,19590.035,17839.867,22888.52,24009.027,27309.336,0,23530.035,
356,1000.5562733371492,1.3784584,,,,,,,,,,,0,0,0,0,0,12504.625,13598.028,15045.817,14739.158,0,
357,935.5499461179418,1.3787582,,,,,,,,,,,0,2659.6099,1694.7367,0,0,0,0,2771.8433,2325.615,0,
358,314.09152860399865,1.3790665,,,,,,,,,,,14860.863,16670.822,21572.5,10573.864,16375.737,11942.0205,9307.644,17689.459,24200.236,19532.074,
359,428.7932733851636,1.3791574,,,,,,,,,,,33098.64,41902.605,39843.207,40003.055,32049.135,38747.52,45530.82,48408.38,49563.28,40950.758,
360,915.5786108148814,1.3797394,,,,,,,,,,,0,17853.867,15364.583,0,0,16517.229,21037.818,24119.65,22521.273,0,
361,1018.528199849405,1.3800135,,,,,,,,,,,4884.2554,7917.3135,0,0,4881.449,0,0,0,0,0,
362,527.7469624934565,1.3806978,,,,,,,,,,,71011.81,103493.734,90643.03,93907.99,71266.69,92271.54,110773.28,117783.375,120371.914,106329.0,
363,830.6009330707592,1.3810452,,,,,,,,,,,0,0,0,0,0,0,23777.662,0,25720.717,0,
364,296.1350041598803,1.3812529,,,,,,,,,,,4595.215,0,0,0,0,0,0,0,6673.4873,0,
365,917.5766489145294,1.381259,,,,,,,,,,,0,11837.299,0,0,0,0,0,0,15652.654,0,
366,616.7216146629889,1.3813634,,,,,,,,,,,0,0,3486.7463,0,0,0,0,0,5076.307,0,
367,749.6204871097652,1.3819463,,,,,,,,,,,0,2479.7314,0,0,0,0,1930.3245,0,0,0,
368,426.79532713195397,1.3821739,,,,,,,,,,,115733.14,158770.64,138617.52,139956.06,113525.9,143645.33,165546.02,171557.31,180215.66,155667.81,
369,248.07771984797176,1.3836454,,,,,,,,,,,0,0,0,0,0,4689.446,0,3426.5315,0,0,
370,210.12392291541778,1.383808,,,,,,,,,,,0,0,0,0,0,8126.5024,7072.6704,0,7354.4917,0,
371,630.6963946699367,1.3838251,,,,,,,,,,,18350.309,33704.95,26250.707,26767.35,19802.543,28100.219,31405.041,36246.57,34164.25,31348.963,
372,317.11481516332873,1.3844613,,,,,,,,,,,0,0,3235.0615,10309.667,0,0,7116.13,6737.71,4975.3457,0,
373,531.7436736519381,1.3845439,,,,,,,,,,,0,4882.854,0,0,3745.5154,0,0,0,5219.1226,0,
374,729.6496437038306,1.384893,,,,,,,,,,,0,42661.38,35545.44,38713.44,25429.148,33829.906,43173.758,47517.613,48068.82,39206.977,
375,933.5508363970813,1.3860325,,,,,,,,,,,0,8100.348,5998.9023,7060.491,0,6018.5674,9093.64,7597.039,10078.53,6852.749,
376,919.5760831902395,1.3860903,,,,,,,,,,,0,0,2651.0474,1982.3536,1805.7831,0,0,0,0,0,
377,227.21165995522907,1.3868637,,,,,,,,,,,18705.834,18107.104,16371.564,24346.45,13786.7295,12883.393,23198.242,12563.562,14496.213,15621.923,
378,529.7451293769545,1.3868587,,,,,,,,,,,23985.736,36655.598,33816.23,34795.926,26211.334,32955.23,40092.49,40470.69,44973.098,37859.004,
379,628.6982106017533,1.3869495,,,,,,,,,,,41477.83,71560.53,60471.527,62625.76,42169.4,59632.14,71303.92,77471.74,83285.01,72598.77,
380,269.22195603352515,1.3870373,,,,,,,,,,,12300.139,8904.514,8738.733,8528.9375,8970.998,10855.858,8899.586,7586.2188,7832.186,7478.949,
381,215.18348700305467,1.3880943,,,,,,,,,,,0,0,0,0,0,0,0,0,1655.9313,0,
382,632.6948636155413,1.3880943,,,,,,,,,,,0,0,0,0,0,0,0,0,6061.7026,0,
383,1016.5297626902967,1.3880943,,,,,,,,,,,0,0,0,0,0,0,0,0,13638.216,0,
384,1101.5074002707224,1.3880943,,,,,,,,,,,0,0,0,0,0,0,0,0,8839.75,0,
385,343.81550519148743,1.3884357,,,,,,,,,,,21666.941,37468.746,30587.664,31335.332,23849.727,28897.74,38763.44,38876.184,38630.52,33969.832,
386,444.7672265990417,1.3885071,,,,,,,,,,,13376.269,30626.28,26028.1,25121.996,16355.249,22545.076,27805.246,31006.213,30476.945,28158.299,
387,745.623503290203,1.3885071,,,,,,,,,,,3778.967,16694.232,12757.706,12752.107,8933.795,10179.396,15781.153,17100.158,18274.955,13950.068,
388,850.5715261168948,1.389469,,,,,,,,,,,0,0,0,0,0,0,936.4836,0,0,0,
389,545.7190645266477,1.3895828,,,,,,,,,,,0,20464.55,19197.521,0,0,15166.168,21536.102,20034.111,22073.852,18185.957,
390,846.5750473749813,1.3896307,,,,,,,,,,,1904.1266,8109.949,5512.0005,4876.249,0,0,0,0,0,4471.8022,
391,908.6647714744,1.3897442,,,,,,,,,,,1963.7502,0,2079.606,0,1366.0514,2695.611,2708.359,0,3213.3318,0,
392,242.8642726745183,1.3899759,,,,,,,,,,,20434.46,29837.564,27298.576,26523.697,22271.486,28330.346,30009.957,30895.484,33753.582,31719.387,
393,240.86605839352842,1.3899832,,,,,,,,,,,101491.12,147008.83,134581.84,135134.47,105072.234,130471.76,147647.16,149194.78,160423.62,142146.27,
394,253.22707237800503,1.3899885,,,,,,,,,,,5182.5503,0,0,0,0,0,0,0,0,0,
395,341.81759248703605,1.3899832,,,,,,,,,,,73990.83,133273.12,116674.54,114422.77,85436.445,108706.14,132016.02,137328.55,144469.38,123937.16,
396,442.769187457321,1.3899832,,,,,,,,,,,41248.234,85288.9,74014.68,71880.734,50743.38,62020.97,82334.87,85759.87,88200.37,73795.93,
397,543.72089707452,1.3899825,,,,,,,,,,,0,51115.254,40187.164,39759.055,26162.217,35811.67,46538.867,50839.188,52520.055,44012.664,
398,731.6477627940931,1.3901161,,,,,,,,,,,0,24643.684,18669.969,0,0,18927.273,22259.355,24013.783,26259.871,0,
399,273.2171298087686,1.390186,,,,,,,,,,,0,4453.981,0,0,0,0,0,0,0,0,
400,261.126431129167,1.3901905,,,,,,,,,,,5660.6826,0,0,0,1644.7529,0,2744.052,0,0,0,
401,644.6721958507886,1.390159,,,,,,,,,,,0,30006.697,23995.379,0,0,18669.178,28506.5,28329.688,31248.488,0,
402,382.34265947732524,1.390186,,,,,,,,,,,0,5240.2935,0,0,0,0,0,0,0,0,
403,352.9908158411175,1.3902055,,,,,,,,,,,0,0,3930.7046,0,0,0,0,0,0,0,
404,693.6826238332555,1.3902229,,,,,,,,,,,0,2789.7144,3578.8193,0,0,0,0,0,0,0,
405,430.79159504798446,1.3903645,,,,,,,,,,,0,0,0,0,0,3601.3943,0,4439.796,3961.1548,0,
406,709.6571689939135,1.3911138,,,,,,,,,,,0,0,0,0,910.081,0,0,0,0,0,
407,848.5727372674825,1.3913378,,,,,,,,,,,0,0,0,0,1855.1622,0,4667.5283,4333.478,0,0,
408,543.1324289978835,1.3916492,,,,,,,,,,,0,0,0,2664.633,0,0,0,0,0,0,
409,605.8108188628512,1.3918746,,,,,,,,,,,12884.208,9720.936,9675.623,12229.944,9027.033,11197.053,11308.084,12302.17,0,11468.024,
410,279.13696940744734,1.3925397,,,,,,,,,,,0,0,0,4116.7905,0,0,0,3234.6292,0,0,
411,212.16448228778327,1.3927934,,,,,,,,,,,0,0,8513.867,0,4717.8525,0,0,0,15655.933,10123.674,
412,747.6217374649984,1.3930085,,,,,,,,,,,0,9574.76,7948.25,0,0,0,7638.785,8129.585,0,6199.5776,
413,281.10656359376117,1.3934304,,,,,,,,,,,0,0,0,0,0,0,0,5014.088,0,0,
414,219.9368516971787,1.3941206,,,,,,,,,,,0,0,0,0,2499.3848,2385.1729,0,0,0,2971.6328,
415,876.7172494804142,1.3960419,,,,,,,,,,,0,794.7924,0,0,0,0,0,0,0,1659.9426,
416,253.1909375490611,1.3962508,,,,,,,,,,,0,1008.5697,0,4028.6274,0,0,3514.9749,0,0,0,
417,646.6700379729225,1.3968923,,,,,,,,,,,0,15755.923,0,0,0,0,0,0,17980.246,0,
418,706.7623590951903,1.3976829,,,,,,,,,,,0,4532.1885,0,0,0,0,5490.7275,0,0,0,
419,893.5866737075555,1.3979635,,,,,,,,,,,0,1944.0764,1805.9377,0,0,0,0,0,0,0,
420,792.6349784969552,1.3984275,,,,,,,,,,,0,0,3315.773,0,1672.8912,0,0,0,0,0,
421,724.7349404672528,1.3997761,,,,,,,,,,,909.924,0,1579.946,0,0,0,0,0,1443.6191,0,
422,210.1851811843996,1.400437,,,,,,,,,,,6177.9116,7213.747,5744.3477,0,4723.082,4430.1895,0,0,5137.397,5436.577,
423,520.8334937091543,1.4004166,,,,,,,,,,,5600.559,5474.518,5259.5176,7647.1313,4300.043,5160.2437,0,7070.5884,5946.548,6050.248,
424,222.9881593221919,1.4013623,,,,,,,,,,,0,4446.228,0,2565.5435,3170.6877,0,0,0,0,0,
425,504.85927421154,1.4032875,,,,,,,,,,,6956.6787,0,0,7746.537,3476.8044,0,7629.045,7505.0034,8452.006,2515.1624,
426,823.6862679588528,1.4035985,,,,,,,,,,,0,0,0,0,0,0,0,0,735.7112,0,
427,233.95246430084603,1.4049169,,,,,,,,,,,0,0,0,0,0,0,2264.3147,0,0,0,
428,505.7561451430225,1.405069,,,,,,,,,,,0,4657.1274,6359.2354,0,0,4542.5977,0,0,4229.2197,0,
429,408.9172532525971,1.4051739,,,,,,,,,,,0,0,0,0,3368.3838,0,0,0,3158.7783,0,
430,962.5901690291936,1.4051394,,,,,,,,,,,0,0,0,0,2643.8667,0,0,0,2197.4253,0,
431,456.2595411034529,1.405329,,,,,,,,,,,0,0,1577.6205,0,0,0,2679.28,0,0,0,
432,621.7848263771748,1.4053581,,,,,,,,,,,0,6890.7676,7900.641,0,6544.0957,7962.673,11115.429,9694.829,10495.568,9184.465,
433,207.18567402876042,1.4056095,,,,,,,,,,,1770.4486,0,0,0,0,0,0,0,0,0,
434,677.7087465513415,1.4056095,,,,,,,,,,,2888.3655,0,0,0,0,0,0,0,0,0,
435,877.6127514090473,1.4057411,,,,,,,,,,,0,0,3284.1348,0,0,0,0,0,0,0,
436,606.7072973640517,1.4058132,,,,,,,,,,,0,3577.8835,0,0,0,0,0,0,0,0,
437,760.6870527305215,1.4060358,,,,,,,,,,,3765.5105,2612.4666,0,0,4366.26,0,0,0,0,0,
438,691.6842113699695,1.4093521,,,,,,,,,,,0,5043.6226,5754.9443,0,4777.1973,0,0,0,4272.05,0,
439,592.7312238379164,1.4100126,,,,,,,,,,,0,0,4327.7,0,0,3436.4236,0,0,2535.3135,0,
440,277.1757524630282,1.4119809,,,,,,,,,,,0,0,0,0,1404.6256,0,0,0,0,1024.7168,
441,489.7813008709334,1.4133539,,,,,,,,,,,9830.011,11853.096,13476.851,4768.434,11066.881,10600.2295,6394.039,7573.821,10575.795,8803.1,
442,332.73584870726717,1.4137957,,,,,,,,,,,0,0,0,5552.614,0,0,4017.3486,0,0,0,
443,590.7326716069362,1.4146109,,,,,,,,,,,6838.402,9794.874,11518.891,0,8433.631,8180.332,4253.0425,0,7175.2466,6927.212,
444,776.6611703607987,1.4158545,,,,,,,,,,,3340.2405,0,5088.5386,0,0,4417.6777,0,0,0,0,
445,576.7562670982429,1.4161886,,,,,,,,,,,2706.9011,0,0,0,3424.924,3568.685,0,0,0,0,
446,388.8290135143012,1.416609,,,,,,,,,,,8283.2295,11395.565,11745.327,0,9628.409,9896.364,5407.628,0,7607.8237,7540.4365,
447,675.7095721213492,1.4170351,,,,,,,,,,,0,6931.076,9102.617,0,6700.8193,6643.1016,3182.4204,4066.0762,6101.3804,4853.002,
448,504.8594700895346,1.4171872,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4393.5474,
449,784.6776470087119,1.4171872,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2423.141,
450,307.96571581300094,1.417726,,,,,,,,,,,0,5766.156,0,0,4432.455,0,0,3514.8218,0,0,
451,640.402985231213,1.4181762,,,,,,,,,,,0,0,0,0,0,0,0,0,945.5169,1691.011,
452,867.6576864594833,1.4181762,,,,,,,,,,,0,0,0,0,0,0,0,0,4016.6038,2639.748,
453,416.6873187312641,1.4204317,,,,,,,,,,,0,0,0,0,0,0,2927.904,0,0,0,
454,291.1450439255805,1.4209065,,,,,,,,,,,0,0,0,7721.904,0,0,0,9969.966,6027.7812,5943.1855,
455,683.7271506508738,1.4209006,,,,,,,,,,,0,1854.3892,0,0,0,0,2726.9688,0,0,0,
456,212.84230719998118,1.4209512,,,,,,,,,,,0,0,3213.4885,3480.3152,0,0,3736.5981,2576.0315,3090.8877,2850.843,
457,404.8044635409245,1.4209675,,,,,,,,,,,4954.774,7430.5312,8338.986,0,5665.5225,5316.2686,4020.4846,3916.6875,5731.711,4115.344,
458,491.77912494265684,1.4210199,,,,,,,,,,,3205.7327,4123.539,3875.375,0,3194.6587,2999.9402,0,0,2437.2395,0,
