,feature_id,feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:pos_hela_HG1.mzML:area,datafile:pos_hela_HG2.mzML:area,datafile:pos_hela_HG3.mzML:area,datafile:pos_hela_HG4.mzML:area,datafile:pos_hela_HG5.mzML:area,datafile:pos_hela_HG6.mzML:area,datafile:pos_hela_LG1.mzML:area,datafile:pos_hela_LG2.mzML:area,datafile:pos_hela_LG3.mzML:area,datafile:pos_hela_LG4.mzML:area,datafile:pos_hela_LG5.mzML:area,datafile:pos_hela_LG6.mzML:area,datafile:pos_hela_S1.mzML:area,datafile:pos_hela_S2.mzML:area,datafile:pos_hela_S3.mzML:area,datafile:pos_hela_S4.mzML:area,datafile:pos_hela_S5.mzML:area,datafile:pos_hela_S6.mzML:area
P,6819,P6819,7.282,784.48773,784.49118,4.397754988,C45H70NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M+H]+,PE 20:5_20:5,"PE 20:5(5,8,11,14,17)_20:5(5,8,11,14,17)",0.629666667,0.57874,0.00386195,0.123930226,Some,Some,60300,51100,46400,57700,43700,34500,20600,20900,17200,17500,18500,18200,42400,41200,34600,40200,35100,38300
P,6847,P6847,7.293,780.55263,780.55378,1.47331296,C44H78NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 8:0_28:5,"PC 8:0_28:5(13,16,19,22,25)",0.67725,0.8957325,0.470137915,0.533408582,All,Some,195850.8772,334947.854,144519.8556,178982.0843,255644.3299,272302.3721,79643.96285,104758.0338,127437.3077,136426.1125,76029.27594,143421.7412,303262.2144,241543.628,127548.6817,241966.9336,188725.3096,205520.1838
P,6847,P6847,7.293,780.55263,780.55378,1.47331296,C44H78NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 8:0_28:5,"PC 8:0_28:5(10,13,16,19,22)",0.801333333,0.811841667,0.348553388,0.440160211,All,Some,468149.1228,300052.146,411480.1444,435017.9157,398355.6701,405697.6279,130356.0372,156241.9662,90562.69233,91573.88746,150970.7241,138578.2588,267737.7856,292456.372,391451.3183,250033.0664,293274.6904,220479.8162
P,6851,P6851,7.294,782.55959,782.56943,12.5739642,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(9,12)",0.7625,0.92081,0.728660024,0.75125902,Some,Some,5619.900272,5515.714286,4385.685686,4239.46921,7748.184019,12251.59526,0,0,0,0,0,0,4087.801609,0,0,2867.672266,3784.44217,2856.212216
P,6851,P6851,7.294,782.55959,782.56943,12.5739642,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(9,12)_18:2(9,12)",0.686,0.930226667,0.651631735,0.682928054,All,Some,36250,35100,28450,25650,35200,35349.68095,0,0,0,0,0,0,26750,24500,0,23900,26600,24250
P,6851,P6851,7.294,782.55959,782.56943,12.5739642,C44H80NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(6,9)",0.983,0.87872,0.479872447,0.570069957,All,Some,30630.09973,29584.28571,24064.31431,21410.53079,27451.81598,27998.72379,0,0,0,0,0,0,22662.19839,24500,0,21032.32773,22815.55783,21393.78778
P,7022,P7022,7.399,784.48719,784.49118,5.086099247,C45H70NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M+H]+,PE 20:5_20:5,"PE 20:5(5,8,11,14,17)_20:5(5,8,11,14,17)",0.619555556,0.662996667,0,0.128255222,Some,Some,,0,5290,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
P,7035,P7035,7.403,662.47517,662.47553,0.543416298,C35H68NO8P,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 8:0_22:1,PE 8:0_22:1(13),0.776,0.85626,0,0.163226,All,None,228000,,,,,,,,122000,,126000,127000,,,,,195000,
P,7047,P7047,7.408,730.53752,730.53813,0.835000905,C40H76NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(9)_16:1(9),0.957,0.895145,0.450218734,0.545389487,All,Some,0,0,0,0,0,0,0,0,907583.3579,792582.9838,807360.0362,0,0,0,0,0,0,0
P,7047,P7047,7.408,730.53752,730.53813,0.835000905,C40H76NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(7)_16:1(9),0.8745,0.881475,0.244953619,0.371560395,All,Some,0,0,0,0,0,0,0,0,751307.1703,739119.3234,660716.9043,0,0,0,0,0,0,0
P,7047,P7047,7.408,730.53752,730.53813,0.835000905,C40H76NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(6)_16:1(9),0.969,0.89398,0.225109367,0.366385494,All,Some,0,0,0,0,0,0,0,0,161109.4718,598297.6929,551923.0595,0,0,0,0,0,0,0
P,7205,P7205,7.515,778.53522,778.53813,3.737774539,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(9,12,15)_18:3(9,12,15)",0.3736,0.911936,0.307989812,0.37494545,All,Some,11585.2518,18250.17668,16346.09821,5559.268707,8295.966756,7412.283798,0,26294.45556,26823.9671,34781.81693,30431.57895,13760.75731,10784.69751,0,7710.34292,5812.698795,4772.822354,0
P,7205,P7205,7.515,778.53522,778.53813,3.737774539,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(9,12,15)",0.579714286,0.87341,0.17695222,0.286874204,Some,Some,30100,25356.89046,24265.82278,26393.53741,19931.26375,23000,35850,20702.77222,28235.75485,32587.4519,31684.21053,45685.71429,27550,0,23438.88274,19906.98795,18111.41898,0
P,7205,P7205,7.515,778.53522,778.53813,3.737774539,C44H76NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(6,9,12)",0.678,0.85618,0,0.153418,All,None,18514.7482,13992.93286,23288.07901,29147.19388,19372.76949,15587.7162,35850,20702.77222,47940.27805,14930.73117,31684.21053,38953.5284,16765.30249,0,19450.77434,18380.31325,14815.75866,0
P,7250,P7250,7.528,704.52194,704.52248,0.766476607,C38H74NO8P,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 8:0_22:1,PC 8:0_22:1(13),0.994,0.904365,0,0.1898365,All,None,189000,176000,191000,185000,161000,143000,74700,0,88200,84400,114000,103000,214000,209000,187000,202000,161000,170000
P,7261,P7261,7.53,780.55273,780.55378,1.345198789,C44H78NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:0_20:5,"PC 16:0_20:5(5,8,11,14,17)",0.997333333,0.904676667,0.329167257,0.453534806,All,Some,1850000,1670000,1560000,1610000,1460000,1420000,436000,529000,441000,425000,451000,438000,1520000,1480000,1540000,1450000,1330000,1230000
P,7268,P7268,7.531,782.55973,782.56943,12.39506634,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(9,12)",0.8765,0.9114675,0.728539433,0.761628297,Some,Some,0,32156.66385,0,30527.59318,43116.77534,54147.04225,0,0,0,0,0,0,23109.17031,15230.33175,0,20305.57088,21136.71275,0
P,7268,P7268,7.531,782.55973,782.56943,12.39506634,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(9,12)_18:2(9,12)",0.996,0.917723333,0.651269628,0.712388036,All,Some,0,91710.34094,0,83489.16498,64243.03497,66212.95775,0,0,0,0,0,0,88925.76419,70384.83412,0,71897.40761,72847.92627,0
P,7268,P7268,7.531,782.55973,782.56943,12.39506634,C44H80NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(6,9)",0.661333333,0.830416667,0.320116283,0.405268026,All,Some,0,82132.99521,0,73983.24184,54640.18969,56640,0,0,0,0,0,0,79965.0655,70384.83412,0,65797.02151,66015.36098,0
P,7316,P7316,7.556,688.49067,688.49118,0.74075023,C37H70NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_16:1,PE 16:1(9)_16:1(9),0.996,0.92717,0,0.192317,All,None,145747.5634,137955.9859,130222.0249,165500,93328.47779,60445.54455,53031.13879,49795.95278,58008.74404,47947.26302,46570.29551,48235.29412,129757.4124,133771.3546,112631.5789,108357.7671,109318.1818,82841.23068
P,7316,P7316,7.556,688.49067,688.49118,0.74075023,C37H70NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_16:1,PE 16:1(7)_16:1(9),0.934,0.9066075,0,0.18406075,All,None,229000,254000,236500,165500,149000,88000,166500,153000,208500,212500,239500,254500,217500,227000,214000,198500,195000,203500
P,7316,P7316,7.556,688.49067,688.49118,0.74075023,C37H70NO8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_16:1,PE 16:1(7)_16:1(7),0.872,0.886045,0,0.1758045,All,None,83252.43665,116044.0141,106277.9751,0,55671.52221,27554.45545,113468.8612,103204.0472,150491.256,164552.737,192929.7045,206264.7059,87742.5876,93228.64538,101368.4211,90142.23288,85681.81818,120658.7693
P,7378,P7378,7.607,738.50627,738.50683,0.758286826,C41H72NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(9)_20:4(5,8,11,14)",0.84425,0.87376875,0.006897088,0.177319546,All,Some,181588.2353,166195.6649,151186.4407,144330.7522,129988.9023,94915.43108,48467.15328,58146.90573,58546.25456,60582.13179,70744.90252,83264.40678,138278.1775,134403.9524,126934.592,124642.1683,110787.7496,120825.746
P,7378,P7378,7.607,738.50627,738.50683,0.758286826,C41H72NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(7)_20:4(5,8,11,14)",0.849333333,0.867376667,0,0.171671,Some,None,124941.1765,89511.42355,92026.52911,82273.23009,98909.40274,47457.71554,28357.66423,24722.67206,24980.25327,38615.14621,23572.25778,49521.18644,84465.22782,83371.29459,70349.29198,71122.88136,81721.86074,89412.50748
P,7378,P7378,7.607,738.50627,738.50683,0.758286826,C41H72NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(6)_20:4(5,8,11,14)",0.829,0.87419875,0,0.170319875,All,None,188470.5882,220292.9115,202787.0302,198396.0177,136101.6949,164626.8534,93175.18248,94130.42221,97473.49217,77802.72201,94682.83971,70214.40678,195256.5947,184224.753,180716.116,177234.9503,154490.3896,154761.7465
P,7522,P7522,7.689,778.53527,778.53813,3.673551609,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(9,12,15)_18:3(9,12,15)",0.5556,0.916032,0.17527308,0.287381664,All,Some,5527.660911,7060.593196,5380.18803,3598.075625,0,0,0,0,9519.194245,17497.63581,12037.73585,0,4680.972973,0,7499.813248,5941.981961,0,5390.243902
P,7522,P7522,7.689,778.53527,778.53813,3.673551609,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(9,12,15)",0.601142857,0.903711429,0.082818245,0.216740025,Some,Some,35789.26217,28245.88377,23445.70197,19561.78258,0,0,0,0,17929.20863,27987.27364,26981.13208,0,21519.24324,0,25204.83172,21516.92632,0,20845.83434
P,7522,P7522,7.689,778.53527,778.53813,3.673551609,C44H76NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(6,9,12)",0.692,0.855986667,0,0.154798667,All,None,33283.07692,25893.52303,23274.11,20340.1418,0,0,0,0,25351.59712,18015.09054,26981.13208,0,19699.78378,0,22695.35503,19641.09172,0,17963.92176
P,7674,P7674,7.813,714.50635,714.50683,0.671792039,C39H72NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_18:2,"PE 16:1(9)_18:2(9,12)",0.750333333,0.925153333,0,0.167548667,All,None,0,0,0,0,0,0,0,9615.511058,0,0,5059.46935,0,0,4252.004582,0,0,0,7242.447715
P,7674,P7674,7.813,714.50635,714.50683,0.671792039,C39H72NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_18:2,"PE 16:1(7)_18:2(6,9)",0.855,0.763945,0,0.1618945,Some,None,42155.20505,0,10039.42254,42478.43775,0,0,0,100583.8314,123225.7435,0,140129.2315,217500,25532.59094,50542.38259,39969.24897,20575.36676,65518.79699,7242.447715
P,7674,P7674,7.813,714.50635,714.50683,0.671792039,C39H72NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_18:2,"PE 16:1(9)_18:2(6,9)",0.754666667,0.859896667,0,0.161456333,All,None,245844.795,315000,276960.5775,183521.5622,209000,156000,304000,156800.6575,228774.2565,343000,249811.2992,217500,320467.4091,206205.6128,204030.751,305424.6332,156481.203,223515.1046
P,7684,P7684,7.818,782.56887,782.56943,0.715591459,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(9,12)",0.7616,0.923176,0.556883272,0.613984217,Some,Some,109195.4023,51038.11252,37697.87645,46300.20704,0,0,163500,0,237440.0834,0,232631.9846,394000,58582.83498,109163.7066,88866.40663,77343.99255,46498.33062,34273.46426
P,7684,P7684,7.818,782.56887,782.56943,0.715591459,C44H80NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(9,12)_18:2(9,12)",0.7175,0.92888,0.497188011,0.562388409,All,Some,201515.1515,218000,182500,209000,185000,157000,163500,187000,98739.49288,182500,101902.3764,0,145307.9037,156428.9575,144625.3047,172306.737,154023.9706,156500
P,7684,P7684,7.818,782.56887,782.56943,0.715591459,C44H80NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:2_18:2,"PC 18:2(6,9)_18:2(6,9)",0.943333333,0.881043333,0.265221439,0.394614817,All,Some,164289.4462,166961.8875,144802.1236,162699.793,185000,157000,0,187000,57820.42376,182500,57465.63905,0,112109.2614,113407.3359,114508.2886,125349.2704,126477.6988,122226.5357
P,7718,P7718,7.84,738.50638,738.50683,0.609337628,C41H72NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(9)_20:4(8,11,14,17)",0.9608,0.919391,0.003943462,0.19117387,All,Some,286210.3354,287681.7611,258698.4318,259424.5216,263230.5854,210441.7344,109557.0749,109893.6859,109280.1311,96389.3169,115511.596,130333.9294,244697.9851,232085.7897,225232.7227,230418.6118,213021.8455,205785.9466
P,7718,P7718,7.84,738.50638,738.50683,0.609337628,C41H72NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(6)_20:4(8,11,14,17)",0.950888889,0.916157778,0.002190812,0.188457317,All,Some,158921.1242,118770.9619,107120.6273,92538.62509,55949.82079,40574.52575,59170.6302,49212.62817,86254.48351,112143.811,83942.36311,92332.14115,115710.2861,124835.8997,117502.0816,101146.3239,92022.49755,97240.29952
P,7718,P7718,7.84,738.50638,738.50683,0.609337628,C41H72NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_20:4,"PE 16:1(7)_20:4(8,11,14,17)",0.86525,0.931785,0.002464664,0.181675231,Some,Some,244868.5403,244547.277,219180.9409,206036.8533,126819.5938,90983.73984,131272.2949,109893.6859,121465.3854,85466.87211,131546.0409,130333.9294,204591.7288,206078.3106,196265.1957,189435.0643,177955.657,169973.7539
P,7777,P7777,7.874,778.53419,778.53813,5.060766902,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(9,12,15)_18:3(9,12,15)",0.9695,0.9107325,0.100791035,0.268656078,All,Some,15592.16966,16130.03839,13842.48093,0,0,11964.5396,13184.02937,14870.188,10234.50393,11198.98108,0,9550,14170.37606,0,0,0,11073.73808,0
P,7777,P7777,7.874,778.53419,778.53813,5.060766902,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(9,12,15)",0.716333333,0.890715,0.077011862,0.222314323,Some,Some,9624.796085,10034.30902,9266.35491,0,0,6064.598143,8766.681964,7129.811996,7840.452888,9101.018923,0,9550,9031.465848,0,0,0,7395.767439,0
P,7777,P7777,7.874,778.53419,778.53813,5.060766902,C44H76NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(6,9,12)",0.57,0.862222,0.046020104,0.180038283,All,Some,783.0342577,835.6525912,1291.164164,0,0,370.8622564,849.2886645,0,2025.043178,0,0,0,798.1580967,0,0,0,630.4944757,0
P,7855,P7855,7.949,730.53757,730.53813,0.766558208,C40H76NO8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(7)_16:1(7),0.899,0.90427,0.488845471,0.571403376,All,Some,88940.09217,77666.66667,73000,79458.72274,64000,53796.38049,0,13166.66667,0,0,0,0,71146.23215,76479.83871,81498.6541,62557.26354,65042.33454,59402.65747
P,7855,P7855,7.949,730.53757,730.53813,0.766558208,C40H76NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(7)_16:1(9),0.861333333,0.923756667,0.32589698,0.439226584,All,Some,85529.95392,77666.66667,73000,75770.63863,61000,53101.80976,0,13166.66667,0,0,0,0,67757.19562,72260.08065,76740.57873,59843.23382,62177.34637,55798.67127
P,7855,P7855,7.949,730.53757,730.53813,0.766558208,C40H76NO8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:1_16:1,PC 16:1(6)_16:1(7),0.918,0.8474775,0.244422735,0.372085938,All,Some,85529.95392,77666.66667,73000,75770.63863,61000,53101.80976,0,13166.66667,0,0,0,0,70096.57223,72260.08065,78760.76716,61599.50264,63780.31909,55798.67127
P,7884,P7884,7.962,764.52191,764.52248,0.745563427,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:5,"PE 18:1(6)_20:5(5,8,11,14,17)",0.989142857,0.919188571,0,0.190833143,Some,None,497111.285,452782.915,391294.3593,388876.2025,301226.6652,291629.8131,282044.8237,281917.3223,209930.0135,264115.7266,306572.2543,299820.1983,345727.7492,355496.9015,329837.6198,304647.5577,311876.5544,294242.2499
P,7884,P7884,7.962,764.52191,764.52248,0.745563427,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:5,"PE 18:1(9)_20:5(5,8,11,14,17)",0.986,0.908082222,0,0.189408222,Some,None,308027.9939,284815.0594,264196.057,254592.3042,196628.2152,148685.0935,182895.9607,163424.0383,209930.0135,192942.1367,198264.4509,219433.8138,265855.7238,251595.1343,229608.9515,239629.5794,214663.1246,229580.2644
P,7884,P7884,7.962,764.52191,764.52248,0.745563427,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:5,"PE 18:1(11)_20:5(5,8,11,14,17)",0.958727273,0.899254545,0,0.185798182,All,None,364860.721,332402.0255,305509.5838,302531.4934,253145.1196,148685.0935,209059.2156,220658.6394,248139.9731,192942.1367,242163.2948,251745.9879,311416.527,292907.9642,270553.4287,292722.863,253460.321,285177.4856
P,7988,P7988,8.001,806.56857,806.56943,1.066244229,C46H80NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 16:0_22:6,"PC 16:0_22:6(4,7,10,13,16,19)",0.967333333,0.879360833,0.494074921,0.579929353,All,Some,4620000,4310000,3660000,3890000,3480000,3400000,578000,763000,578000,620000,583000,638000,3840000,3520000,3820000,3390000,3410000,3150000
P,8076,P8076,8.051,778.53505,778.53813,3.956132502,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(9,12,15)_18:3(9,12,15)",0.6015,0.91259,0.073856413,0.210494131,All,Some,0,7218.043845,0,4270.046235,4744.85555,0,2537.238874,2960.717489,2142.664064,4446.587537,2162.5,3605.136986,0,0,4143.277311,3996.389892,0,4401.083399
P,8076,P8076,8.051,778.53505,778.53813,3.956132502,C44H76NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(9,12,15)",0.710666667,0.872291667,0.037234935,0.188083781,Some,Some,0,9200,0,6203.896962,6930.359858,0,9250,8400,8274.515693,9000,8650,12100,0,0,5679.013255,6150,0,7359.079111
P,8076,P8076,8.051,778.53505,778.53813,3.956132502,C44H76NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 18:3_18:3,"PC 18:3(6,9,12)_18:3(6,9,12)",0.746333333,0.768018333,0,0.151435167,All,None,0,1981.956155,0,2626.056803,2724.784592,0,6712.761126,5439.282511,6982.820243,4553.412463,6487.5,8494.863014,0,0,1577.709434,2153.610108,0,3039.83749
P,8170,P8170,8.124,740.52116,740.52248,1.782525225,C41H74NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:2_18:2,"PE 18:2(9,12)_18:2(9,12)",0.444666667,0.914333333,0.051281996,0.176925597,All,Some,69055.34659,66737.47981,63873.41772,61533.0272,67070.93822,50635.74985,90280.682,109942.7637,58913.09454,99790.174,61356.16584,69337.05513,60011.6189,53985.02496,52129.03226,49561.94275,61028.4308,58980.33935
P,8170,P8170,8.124,740.52116,740.52248,1.782525225,C41H74NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:2_18:2,"PE 18:2(6,9)_18:2(9,12)",0.496,0.903126,0.030769197,0.164527958,Some,Some,46839.33369,40407.10824,37063.29114,34687.38961,37929.06178,26864.25015,60570.13029,52057.2363,67689.3717,55209.826,69704.06108,68566.64341,38324.94191,40153.91015,38450.13543,34047.46598,39270.31928,33748.41099
